#Table: J/PASP/110/863/g8v.dat.gz (cdsarc.u-strasbg.fr)
-----------------------------------------------------------------------------
 lambda|    nflam|  sdnflam|      fsv|       fg|       fj|       fs|       fk
 2595.0| 0.040485| 0.000000| 0.040485| 0.000000| 0.000000| 0.000000| 0.000000
 2600.0| 0.044340| 0.000000| 0.044340| 0.000000| 0.000000| 0.000000| 0.000000
 2605.0| 0.048677| 0.000000| 0.048677| 0.000000| 0.000000| 0.000000| 0.000000
 2610.0| 0.053403| 0.000000| 0.053403| 0.000000| 0.000000| 0.000000| 0.000000
 2615.0| 0.058397| 0.000000| 0.058397| 0.000000| 0.000000| 0.000000| 0.000000
 2620.0| 0.063539| 0.000000| 0.063539| 0.000000| 0.000000| 0.000000| 0.000000
 2625.0| 0.068706| 0.000000| 0.068706| 0.000000| 0.000000| 0.000000| 0.000000
 2630.0| 0.073778| 0.000000| 0.073778| 0.000000| 0.000000| 0.000000| 0.000000
 2635.0| 0.078634| 0.000000| 0.078634| 0.000000| 0.000000| 0.000000| 0.000000
 2640.0| 0.083153| 0.000000| 0.083153| 0.000000| 0.000000| 0.000000| 0.000000
 2645.0| 0.087214| 0.000000| 0.087214| 0.000000| 0.000000| 0.000000| 0.000000
 2650.0| 0.090695| 0.000000| 0.090695| 0.000000| 0.000000| 0.000000| 0.000000
 2655.0| 0.093504| 0.000000| 0.093504| 0.000000| 0.000000| 0.000000| 0.000000
 2660.0| 0.095658| 0.000000| 0.095658| 0.000000| 0.000000| 0.000000| 0.000000
 2665.0| 0.097201| 0.000000| 0.097201| 0.000000| 0.000000| 0.000000| 0.000000
 2670.0| 0.098180| 0.000000| 0.098180| 0.000000| 0.000000| 0.000000| 0.000000
 2675.0| 0.098640| 0.000000| 0.098640| 0.000000| 0.000000| 0.000000| 0.000000
 2680.0| 0.098625| 0.000000| 0.098625| 0.000000| 0.000000| 0.000000| 0.000000
 2685.0| 0.098181| 0.000000| 0.098181| 0.000000| 0.000000| 0.000000| 0.000000
 2690.0| 0.097353| 0.000000| 0.097353| 0.000000| 0.000000| 0.000000| 0.000000
 2695.0| 0.096186| 0.000000| 0.096186| 0.000000| 0.000000| 0.000000| 0.000000
 2700.0| 0.094726| 0.000000| 0.094726| 0.000000| 0.000000| 0.000000| 0.000000
 2705.0| 0.093015| 0.000000| 0.093015| 0.000000| 0.000000| 0.000000| 0.000000
 2710.0| 0.091079| 0.000000| 0.091079| 0.000000| 0.000000| 0.000000| 0.000000
 2715.0| 0.088946| 0.000000| 0.088946| 0.000000| 0.000000| 0.000000| 0.000000
 2720.0| 0.086639| 0.000000| 0.086639| 0.000000| 0.000000| 0.000000| 0.000000
 2725.0| 0.084183| 0.000000| 0.084183| 0.000000| 0.000000| 0.000000| 0.000000
 2730.0| 0.081603| 0.000000| 0.081603| 0.000000| 0.000000| 0.000000| 0.000000
 2735.0| 0.078924| 0.000000| 0.078924| 0.000000| 0.000000| 0.000000| 0.000000
 2740.0| 0.076170| 0.000000| 0.076170| 0.000000| 0.000000| 0.000000| 0.000000
 2745.0| 0.073368| 0.000000| 0.073368| 0.000000| 0.000000| 0.000000| 0.000000
 2750.0| 0.070541| 0.000000| 0.070541| 0.000000| 0.000000| 0.000000| 0.000000
 2755.0| 0.067714| 0.000000| 0.067714| 0.000000| 0.000000| 0.000000| 0.000000
 2760.0| 0.064913| 0.000000| 0.064913| 0.000000| 0.000000| 0.000000| 0.000000
 2765.0| 0.062161| 0.000000| 0.062161| 0.000000| 0.000000| 0.000000| 0.000000
 2770.0| 0.059483| 0.000000| 0.059483| 0.000000| 0.000000| 0.000000| 0.000000
 2775.0| 0.056904| 0.000000| 0.056904| 0.000000| 0.000000| 0.000000| 0.000000
 2780.0| 0.054449| 0.000000| 0.054449| 0.000000| 0.000000| 0.000000| 0.000000
 2785.0| 0.052142| 0.000000| 0.052142| 0.000000| 0.000000| 0.000000| 0.000000
 2790.0| 0.050007| 0.000000| 0.050007| 0.000000| 0.000000| 0.000000| 0.000000
 2795.0| 0.048070| 0.000000| 0.048070| 0.000000| 0.000000| 0.000000| 0.000000
 2800.0| 0.046355| 0.000000| 0.046355| 0.000000| 0.000000| 0.000000| 0.000000
 2805.0| 0.044907| 0.000000| 0.044907| 0.000000| 0.000000| 0.000000| 0.000000
 2810.0| 0.043847| 0.000000| 0.043847| 0.000000| 0.000000| 0.000000| 0.000000
 2815.0| 0.043320| 0.000000| 0.043320| 0.000000| 0.000000| 0.000000| 0.000000
 2820.0| 0.043467| 0.000000| 0.043467| 0.000000| 0.000000| 0.000000| 0.000000
 2825.0| 0.044432| 0.000000| 0.044432| 0.000000| 0.000000| 0.000000| 0.000000
 2830.0| 0.046356| 0.000000| 0.046356| 0.000000| 0.000000| 0.000000| 0.000000
 2835.0| 0.049384| 0.000000| 0.049384| 0.000000| 0.000000| 0.000000| 0.000000
 2840.0| 0.053657| 0.000000| 0.053657| 0.000000| 0.000000| 0.000000| 0.000000
 2845.0| 0.059318| 0.000000| 0.059318| 0.000000| 0.000000| 0.000000| 0.000000
 2850.0| 0.066510| 0.000000| 0.066510| 0.000000| 0.000000| 0.000000| 0.000000
 2855.0| 0.075301| 0.000000| 0.075301| 0.000000| 0.000000| 0.000000| 0.000000
 2860.0| 0.085460| 0.000000| 0.085460| 0.000000| 0.000000| 0.000000| 0.000000
 2865.0| 0.096683| 0.000000| 0.096683| 0.000000| 0.000000| 0.000000| 0.000000
 2870.0| 0.108663| 0.000000| 0.108663| 0.000000| 0.000000| 0.000000| 0.000000
 2875.0| 0.121096| 0.000000| 0.121096| 0.000000| 0.000000| 0.000000| 0.000000
 2880.0| 0.133678| 0.000000| 0.133678| 0.000000| 0.000000| 0.000000| 0.000000
 2885.0| 0.146101| 0.000000| 0.146101| 0.000000| 0.000000| 0.000000| 0.000000
 2890.0| 0.158062| 0.000000| 0.158062| 0.000000| 0.000000| 0.000000| 0.000000
 2895.0| 0.169255| 0.000000| 0.169255| 0.000000| 0.000000| 0.000000| 0.000000
 2900.0| 0.179375| 0.000000| 0.179375| 0.000000| 0.000000| 0.000000| 0.000000
 2905.0| 0.188171| 0.000000| 0.188171| 0.000000| 0.000000| 0.000000| 0.000000
 2910.0| 0.195609| 0.000000| 0.195609| 0.000000| 0.000000| 0.000000| 0.000000
 2915.0| 0.201708| 0.000000| 0.201708| 0.000000| 0.000000| 0.000000| 0.000000
 2920.0| 0.206489| 0.000000| 0.206489| 0.000000| 0.000000| 0.000000| 0.000000
 2925.0| 0.209972| 0.000000| 0.209972| 0.000000| 0.000000| 0.000000| 0.000000
 2930.0| 0.212175| 0.000000| 0.212175| 0.000000| 0.000000| 0.000000| 0.000000
 2935.0| 0.213120| 0.000000| 0.213120| 0.000000| 0.000000| 0.000000| 0.000000
 2940.0| 0.212825| 0.000000| 0.212825| 0.000000| 0.000000| 0.000000| 0.000000
 2945.0| 0.211312| 0.000000| 0.211312| 0.000000| 0.000000| 0.000000| 0.000000
 2950.0| 0.208599| 0.000000| 0.208599| 0.000000| 0.000000| 0.000000| 0.000000
 2955.0| 0.204759| 0.000000| 0.204759| 0.000000| 0.000000| 0.000000| 0.000000
 2960.0| 0.200067| 0.000000| 0.200067| 0.000000| 0.000000| 0.000000| 0.000000
 2965.0| 0.194853| 0.000000| 0.194853| 0.000000| 0.000000| 0.000000| 0.000000
 2970.0| 0.189445| 0.000000| 0.189445| 0.000000| 0.000000| 0.000000| 0.000000
 2975.0| 0.184172| 0.000000| 0.184172| 0.000000| 0.000000| 0.000000| 0.000000
 2980.0| 0.179361| 0.000000| 0.179361| 0.000000| 0.000000| 0.000000| 0.000000
 2985.0| 0.175341| 0.000000| 0.175341| 0.000000| 0.000000| 0.000000| 0.000000
 2990.0| 0.172441| 0.000000| 0.172441| 0.000000| 0.000000| 0.000000| 0.000000
 2995.0| 0.170989| 0.000000| 0.170989| 0.000000| 0.000000| 0.000000| 0.000000
 3000.0| 0.171313| 0.000000| 0.171313| 0.000000| 0.000000| 0.000000| 0.000000
 3005.0| 0.173630| 0.000000| 0.173630| 0.000000| 0.000000| 0.000000| 0.000000
 3010.0| 0.177703| 0.000000| 0.177703| 0.000000| 0.000000| 0.000000| 0.000000
 3015.0| 0.183185| 0.000000| 0.183185| 0.000000| 0.000000| 0.000000| 0.000000
 3020.0| 0.189728| 0.000000| 0.189728| 0.000000| 0.000000| 0.000000| 0.000000
 3025.0| 0.196984| 0.000000| 0.196984| 0.000000| 0.000000| 0.000000| 0.000000
 3030.0| 0.204605| 0.000000| 0.204605| 0.000000| 0.000000| 0.000000| 0.000000
 3035.0| 0.212242| 0.000000| 0.212242| 0.000000| 0.000000| 0.000000| 0.000000
 3040.0| 0.219549| 0.000000| 0.219549| 0.000000| 0.000000| 0.000000| 0.000000
 3045.0| 0.226177| 0.000000| 0.226177| 0.000000| 0.000000| 0.000000| 0.000000
 3050.0| 0.231777| 0.000000| 0.231777| 0.000000| 0.000000| 0.000000| 0.000000
 3055.0| 0.236089| 0.000000| 0.236089| 0.000000| 0.000000| 0.000000| 0.000000
 3060.0| 0.239202| 0.000000| 0.239202| 0.000000| 0.000000| 0.000000| 0.000000
 3065.0| 0.241288| 0.000000| 0.241288| 0.000000| 0.000000| 0.000000| 0.000000
 3070.0| 0.242524| 0.000000| 0.242524| 0.000000| 0.000000| 0.000000| 0.000000
 3075.0| 0.243084| 0.000000| 0.243084| 0.000000| 0.000000| 0.000000| 0.000000
 3080.0| 0.243142| 0.000000| 0.243142| 0.000000| 0.000000| 0.000000| 0.000000
 3085.0| 0.242873| 0.000000| 0.242873| 0.000000| 0.000000| 0.000000| 0.000000
 3090.0| 0.242453| 0.000000| 0.242453| 0.000000| 0.000000| 0.000000| 0.000000
 3095.0| 0.242055| 0.000000| 0.242055| 0.000000| 0.000000| 0.000000| 0.000000
 3100.0| 0.241854| 0.000000| 0.241854| 0.000000| 0.000000| 0.000000| 0.000000
 3105.0| 0.241995| 0.000000| 0.241995| 0.000000| 0.000000| 0.000000| 0.000000
 3110.0| 0.242495| 0.000000| 0.242495| 0.000000| 0.000000| 0.000000| 0.000000
 3115.0| 0.243343| 0.000000| 0.243343| 0.000000| 0.000000| 0.000000| 0.000000
 3120.0| 0.244526| 0.000000| 0.244526| 0.000000| 0.000000| 0.000000| 0.000000
 3125.0| 0.246032| 0.000000| 0.246032| 0.000000| 0.000000| 0.000000| 0.000000
 3130.0| 0.247849| 0.000000| 0.247849| 0.000000| 0.000000| 0.000000| 0.000000
 3135.0| 0.249965| 0.000000| 0.249965| 0.000000| 0.000000| 0.000000| 0.000000
 3140.0| 0.252366| 0.000000| 0.252366| 0.000000| 0.000000| 0.000000| 0.000000
 3145.0| 0.255041| 0.000000| 0.255041| 0.000000| 0.000000| 0.000000| 0.000000
 3150.0| 0.257978| 0.000000| 0.257978| 0.000000| 0.000000| 0.000000| 0.000000
 3155.0| 0.261157| 0.000000| 0.261157| 0.000000| 0.000000| 0.000000| 0.000000
 3160.0| 0.265231| 0.000778| 0.264532| 0.265929| 0.000000| 0.000000| 0.000000
 3165.0| 0.271156| 0.003472| 0.268051| 0.274260| 0.000000| 0.000000| 0.000000
 3170.0| 0.280051| 0.009381| 0.271660| 0.288442| 0.000000| 0.000000| 0.000000
 3175.0| 0.292003| 0.018669| 0.275306| 0.308701| 0.000000| 0.000000| 0.000000
 3180.0| 0.295858| 0.018919| 0.278936| 0.312779| 0.000000| 0.000000| 0.000000
 3185.0| 0.284246| 0.001956| 0.282498| 0.285995| 0.000000| 0.000000| 0.000000
 3190.0| 0.276205| 0.010882| 0.285938| 0.266471| 0.000000| 0.000000| 0.000000
 3195.0| 0.288664| 0.000603| 0.289203| 0.288124| 0.000000| 0.000000| 0.000000
 3200.0| 0.315231| 0.000000| 0.000000| 0.315231| 0.000000| 0.000000| 0.000000
 3205.0| 0.308382| 0.000000| 0.000000| 0.308382| 0.000000| 0.000000| 0.000000
 3210.0| 0.283058| 0.000000| 0.000000| 0.283058| 0.000000| 0.000000| 0.000000
 3215.0| 0.263657| 0.000000| 0.000000| 0.263657| 0.000000| 0.000000| 0.000000
 3220.0| 0.255357| 0.000000| 0.000000| 0.255357| 0.000000| 0.000000| 0.000000
 3225.0| 0.257783| 0.000000| 0.000000| 0.257783| 0.000000| 0.000000| 0.000000
 3230.0| 0.267572| 0.000000| 0.000000| 0.267572| 0.000000| 0.000000| 0.000000
 3235.0| 0.281237| 0.000000| 0.000000| 0.281237| 0.000000| 0.000000| 0.000000
 3240.0| 0.297794| 0.000000| 0.000000| 0.297794| 0.000000| 0.000000| 0.000000
 3245.0| 0.316914| 0.000000| 0.000000| 0.316914| 0.000000| 0.000000| 0.000000
 3250.0| 0.338408| 0.000000| 0.000000| 0.338408| 0.000000| 0.000000| 0.000000
 3255.0| 0.361189| 0.000000| 0.000000| 0.361189| 0.000000| 0.000000| 0.000000
 3260.0| 0.380455| 0.000000| 0.000000| 0.380455| 0.000000| 0.000000| 0.000000
 3265.0| 0.392062| 0.000000| 0.000000| 0.392062| 0.000000| 0.000000| 0.000000
 3270.0| 0.398199| 0.000000| 0.000000| 0.398199| 0.000000| 0.000000| 0.000000
 3275.0| 0.402000| 0.000000| 0.000000| 0.402000| 0.000000| 0.000000| 0.000000
 3280.0| 0.404030| 0.000000| 0.000000| 0.404030| 0.000000| 0.000000| 0.000000
 3285.0| 0.405645| 0.000000| 0.000000| 0.405645| 0.000000| 0.000000| 0.000000
 3290.0| 0.413935| 0.000000| 0.000000| 0.413935| 0.000000| 0.000000| 0.000000
 3295.0| 0.432279| 0.000000| 0.000000| 0.432279| 0.000000| 0.000000| 0.000000
 3300.0| 0.443458| 0.000000| 0.000000| 0.443458| 0.000000| 0.000000| 0.000000
 3305.0| 0.432701| 0.000000| 0.000000| 0.432701| 0.000000| 0.000000| 0.000000
 3310.0| 0.415602| 0.000000| 0.000000| 0.415602| 0.000000| 0.000000| 0.000000
 3315.0| 0.409338| 0.000000| 0.000000| 0.409338| 0.000000| 0.000000| 0.000000
 3320.0| 0.407042| 0.000000| 0.000000| 0.407042| 0.000000| 0.000000| 0.000000
 3325.0| 0.399142| 0.000000| 0.000000| 0.399142| 0.000000| 0.000000| 0.000000
 3330.0| 0.389287| 0.000000| 0.000000| 0.389287| 0.000000| 0.000000| 0.000000
 3335.0| 0.384063| 0.000000| 0.000000| 0.384063| 0.000000| 0.000000| 0.000000
 3340.0| 0.388578| 0.000000| 0.000000| 0.388578| 0.000000| 0.000000| 0.000000
 3345.0| 0.403001| 0.000000| 0.000000| 0.403001| 0.000000| 0.000000| 0.000000
 3350.0| 0.409213| 0.000000| 0.000000| 0.409213| 0.000000| 0.000000| 0.000000
 3355.0| 0.392021| 0.000000| 0.000000| 0.392021| 0.000000| 0.000000| 0.000000
 3360.0| 0.366215| 0.000000| 0.000000| 0.366215| 0.000000| 0.000000| 0.000000
 3365.0| 0.350381| 0.000000| 0.000000| 0.350381| 0.000000| 0.000000| 0.000000
 3370.0| 0.348279| 0.000000| 0.000000| 0.348279| 0.000000| 0.000000| 0.000000
 3375.0| 0.358683| 0.000000| 0.000000| 0.358683| 0.000000| 0.000000| 0.000000
 3380.0| 0.375238| 0.000000| 0.000000| 0.375238| 0.000000| 0.000000| 0.000000
 3385.0| 0.391339| 0.000000| 0.000000| 0.391339| 0.000000| 0.000000| 0.000000
 3390.0| 0.404525| 0.000000| 0.000000| 0.404525| 0.000000| 0.000000| 0.000000
 3395.0| 0.413414| 0.000000| 0.000000| 0.413414| 0.000000| 0.000000| 0.000000
 3400.0| 0.416792| 0.000000| 0.000000| 0.416792| 0.000000| 0.000000| 0.000000
 3405.0| 0.414170| 0.000000| 0.000000| 0.414170| 0.000000| 0.000000| 0.000000
 3410.0| 0.407804| 0.000000| 0.000000| 0.407804| 0.000000| 0.000000| 0.000000
 3415.0| 0.401442| 0.000000| 0.000000| 0.401442| 0.000000| 0.000000| 0.000000
 3420.0| 0.402059| 0.000000| 0.000000| 0.402059| 0.000000| 0.000000| 0.000000
 3425.0| 0.411958| 0.000000| 0.000000| 0.411958| 0.000000| 0.000000| 0.000000
 3430.0| 0.411514| 0.000000| 0.000000| 0.411514| 0.000000| 0.000000| 0.000000
 3435.0| 0.384817| 0.000000| 0.000000| 0.384817| 0.000000| 0.000000| 0.000000
 3440.0| 0.352747| 0.000000| 0.000000| 0.352747| 0.000000| 0.000000| 0.000000
 3445.0| 0.340211| 0.000000| 0.000000| 0.340211| 0.000000| 0.000000| 0.000000
 3450.0| 0.351437| 0.000000| 0.000000| 0.351437| 0.000000| 0.000000| 0.000000
 3455.0| 0.380384| 0.000000| 0.000000| 0.380384| 0.000000| 0.000000| 0.000000
 3460.0| 0.400625| 0.000000| 0.000000| 0.400625| 0.000000| 0.000000| 0.000000
 3465.0| 0.391562| 0.000000| 0.000000| 0.391562| 0.000000| 0.000000| 0.000000
 3470.0| 0.376286| 0.000000| 0.000000| 0.376286| 0.000000| 0.000000| 0.000000
 3475.0| 0.379350| 0.000000| 0.000000| 0.379350| 0.000000| 0.000000| 0.000000
 3480.0| 0.387451| 0.000000| 0.000000| 0.387451| 0.000000| 0.000000| 0.000000
