#Table: J/PASP/110/863/g5v.dat.gz (cdsarc.u-strasbg.fr)
-----------------------------------------------------------------------------
 lambda|    nflam|  sdnflam|       fi|       fg|       fj|       fp|      fd1
 5485.0| 1.016380| 0.010177| 0.000000| 0.000000| 1.025490| 1.007270| 0.000000
 5490.0| 1.022584| 0.007720| 0.000000| 0.000000| 1.029484| 1.015683| 0.000000
 5495.0| 1.025631| 0.004648| 0.000000| 0.000000| 1.029790| 1.021472| 0.000000
 5500.0| 1.022892| 0.002006| 0.000000| 0.000000| 1.024686| 1.021098| 0.000000
 5505.0| 1.016618| 0.000546| 0.000000| 0.000000| 1.016849| 1.016386| 0.000000
 5510.0| 1.016639| 0.005179| 0.000000| 0.000000| 1.021269| 1.012009| 0.000000
 5515.0| 1.008410| 0.002618| 0.000000| 0.000000| 1.006057| 1.010762| 0.000000
 5520.0| 1.016103| 0.005765| 0.000000| 0.000000| 1.021272| 1.010935| 0.000000
 5525.0| 1.020360| 0.013028| 0.000000| 0.000000| 1.032009| 1.008711| 0.000000
 5530.0| 1.004222| 0.001221| 0.000000| 0.000000| 1.005392| 1.003053| 0.000000
 5535.0| 1.007078| 0.010394| 0.000000| 0.000000| 1.016375| 0.997781| 0.000000
 5540.0| 1.009486| 0.011879| 0.000000| 0.000000| 1.020111| 0.998862| 0.000000
 5545.0| 1.013308| 0.005003| 0.000000| 0.000000| 1.017793| 1.008822| 0.000000
 5550.0| 1.028184| 0.005686| 0.000000| 0.000000| 1.033260| 1.023109| 0.000000
 5555.0| 1.036036| 0.003601| 0.000000| 0.000000| 1.039268| 1.032804| 0.000000
 5560.0| 1.025041| 0.007097| 0.000000| 0.000000| 1.018688| 1.031394| 0.000000
 5565.0| 1.008164| 0.012335| 0.000000| 0.000000| 0.997129| 1.019199| 0.000000
 5570.0| 0.988359| 0.015711| 0.000000| 0.000000| 0.974307| 1.002411| 0.000000
 5575.0| 0.980567| 0.008234| 0.000000| 0.000000| 0.973201| 0.987933| 0.000000
 5580.0| 0.986976| 0.009388| 0.000000| 0.000000| 0.995374| 0.978579| 0.000000
 5585.0| 0.982803| 0.010746| 0.000000| 0.000000| 0.992418| 0.973188| 0.000000
 5590.0| 0.957116| 0.014830| 0.000000| 0.000000| 0.943853| 0.970379| 0.000000
 5595.0| 0.963371| 0.008243| 0.000000| 0.000000| 0.955998| 0.970743| 0.000000
 5600.0| 0.966984| 0.009546| 0.000000| 0.000000| 0.958447| 0.975520| 0.000000
 5605.0| 0.970641| 0.014374| 0.000000| 0.000000| 0.957785| 0.983497| 0.000000
 5610.0| 0.998677| 0.009522| 0.000000| 0.000000| 1.007194| 0.990161| 0.000000
 5615.0| 0.993835| 0.002502| 0.000000| 0.000000| 0.996086| 0.991583| 0.000000
 5620.0| 0.976632| 0.013865| 0.000000| 0.000000| 0.964232| 0.989033| 0.000000
 5625.0| 0.985386| 0.003802| 0.000000| 0.000000| 0.981988| 0.988783| 0.000000
 5630.0| 0.993390| 0.003889| 0.000000| 0.000000| 0.989916| 0.996864| 0.000000
 5635.0| 1.006128| 0.007395| 0.000000| 0.000000| 0.999499| 1.012757| 0.000000
 5640.0| 0.999161| 0.032251| 0.000000| 0.000000| 0.970316| 1.028005| 0.000000
 5645.0| 1.000518| 0.036300| 0.000000| 0.000000| 0.968052| 1.032984| 0.000000
 5650.0| 0.999925| 0.028100| 0.000000| 0.000000| 0.974791| 1.025060| 0.000000
 5655.0| 0.991111| 0.021799| 0.000000| 0.000000| 0.971612| 1.010609| 0.000000
 5660.0| 0.973625| 0.029058| 0.000000| 0.000000| 0.947634| 0.999615| 0.000000
 5665.0| 0.974333| 0.025588| 0.000000| 0.000000| 0.951446| 0.997219| 0.000000
 5670.0| 0.984260| 0.017218| 0.000000| 0.000000| 0.968856| 0.999663| 0.000000
 5675.0| 0.988102| 0.012026| 0.000000| 0.000000| 0.977342| 0.998863| 0.000000
 5680.0| 0.986732| 0.004299| 0.000000| 0.000000| 0.982882| 0.990582| 0.000000
 5685.0| 0.969552| 0.009301| 0.000000| 0.000000| 0.961234| 0.977870| 0.000000
 5690.0| 0.958650| 0.010351| 0.000000| 0.000000| 0.949394| 0.967906| 0.000000
 5695.0| 0.962644| 0.003136| 0.000000| 0.000000| 0.959836| 0.965453| 0.000000
 5700.0| 0.971591| 0.002965| 0.000000| 0.000000| 0.974240| 0.968942| 0.000000
 5705.0| 0.966654| 0.007584| 0.000000| 0.000000| 0.959875| 0.973433| 0.000000
 5710.0| 0.949011| 0.030314| 0.000000| 0.000000| 0.921898| 0.976125| 0.000000
 5715.0| 0.948463| 0.033614| 0.000000| 0.000000| 0.918396| 0.978529| 0.000000
 5720.0| 0.976436| 0.008373| 0.000000| 0.000000| 0.968942| 0.983930| 0.000000
 5725.0| 0.993202| 0.000473| 0.000000| 0.000000| 0.993555| 0.992848| 0.000000
 5730.0| 0.998750| 0.002876| 0.000000| 0.000000| 0.996184| 1.001316| 0.000000
 5735.0| 0.995889| 0.009212| 0.000000| 0.000000| 0.987648| 1.004130| 0.000000
 5740.0| 0.995292| 0.004632| 0.000000| 0.000000| 0.991143| 0.999442| 0.000000
 5745.0| 0.989813| 0.000273| 0.000000| 0.000000| 0.989619| 0.990008| 0.000000
 5750.0| 0.979508| 0.001418| 0.000000| 0.000000| 0.978247| 0.980770| 0.000000
 5755.0| 0.973664| 0.001660| 0.000000| 0.000000| 0.972172| 0.975155| 0.000000
 5760.0| 0.974554| 0.001337| 0.000000| 0.000000| 0.975744| 0.973364| 0.000000
 5765.0| 0.977460| 0.003879| 0.000000| 0.000000| 0.980942| 0.973977| 0.000000
 5770.0| 0.985779| 0.011330| 0.000000| 0.000000| 0.995912| 0.975645| 0.000000
 5775.0| 0.984188| 0.007859| 0.000000| 0.000000| 0.991216| 0.977160| 0.000000
 5780.0| 0.983016| 0.007023| 0.000000| 0.000000| 0.989292| 0.976740| 0.000000
 5785.0| 0.964312| 0.008862| 0.000000| 0.000000| 0.956386| 0.972238| 0.000000
 5790.0| 0.961482| 0.002167| 0.000000| 0.000000| 0.959553| 0.963412| 0.000000
 5795.0| 0.961836| 0.008562| 0.000000| 0.000000| 0.969491| 0.954181| 0.000000
 5800.0| 0.961677| 0.011800| 0.000000| 0.000000| 0.972232| 0.951123| 0.000000
 5805.0| 0.970768| 0.013347| 0.000000| 0.000000| 0.982705| 0.958831| 0.000000
 5810.0| 0.974140| 0.001949| 0.000000| 0.000000| 0.972412| 0.975868| 0.000000
 5815.0| 0.987069| 0.008588| 0.000000| 0.000000| 0.979380| 0.994757| 0.000000
 5820.0| 0.999683| 0.008243| 0.000000| 0.000000| 0.992306| 1.007061| 0.000000
 5825.0| 1.000751| 0.009940| 0.000000| 0.000000| 0.991864| 1.009639| 0.000000
 5830.0| 0.993739| 0.013444| 0.000000| 0.000000| 0.981715| 1.005762| 0.000000
 5835.0| 0.996893| 0.004790| 0.000000| 0.000000| 0.992602| 1.001184| 0.000000
 5840.0| 1.000137| 0.001221| 0.000000| 0.000000| 1.001257| 0.999017| 0.000000
 5845.0| 0.999425| 0.001930| 0.000000| 0.000000| 1.001150| 0.997700| 0.000000
 5850.0| 0.998034| 0.004316| 0.000000| 0.000000| 1.001897| 0.994171| 0.000000
 5855.0| 0.982698| 0.006430| 0.000000| 0.000000| 0.976947| 0.988448| 0.000000
 5860.0| 0.966634| 0.019374| 0.000000| 0.000000| 0.949304| 0.983963| 0.000000
 5865.0| 0.974817| 0.009569| 0.000000| 0.000000| 0.966258| 0.983377| 0.000000
 5870.0| 0.985563| 0.001568| 0.000000| 0.000000| 0.987002| 0.984124| 0.000000
 5875.0| 0.991005| 0.014254| 0.000000| 0.000000| 1.003755| 0.978254| 0.000000
 5880.0| 0.973053| 0.016284| 0.000000| 0.000000| 0.987617| 0.958489| 0.000000
 5885.0| 0.936378| 0.011568| 0.000000| 0.000000| 0.946722| 0.926034| 0.000000
 5890.0| 0.881683| 0.012007| 0.000000| 0.000000| 0.870947| 0.892419| 0.000000
 5895.0| 0.854280| 0.021184| 0.000000| 0.000000| 0.835331| 0.873228| 0.000000
 5900.0| 0.891685| 0.014998| 0.000000| 0.000000| 0.905101| 0.878269| 0.000000
 5905.0| 0.948058| 0.034517| 0.000000| 0.000000| 0.973998| 0.904674| 0.965503
 5910.0| 0.962703| 0.020773| 0.000000| 0.000000| 0.983052| 0.938136| 0.966920
 5915.0| 0.967457| 0.006769| 0.000000| 0.000000| 0.975961| 0.962359| 0.964049
 5920.0| 0.966658| 0.005614| 0.000000| 0.000000| 0.971441| 0.968798| 0.959734
 5925.0| 0.967083| 0.006596| 0.000000| 0.000000| 0.974331| 0.959892| 0.967025
 5930.0| 0.954111| 0.006991| 0.000000| 0.000000| 0.957073| 0.945404| 0.959856
 5935.0| 0.954169| 0.015242| 0.000000| 0.000000| 0.965889| 0.935046| 0.961573
 5940.0| 0.954643| 0.017559| 0.000000| 0.000000| 0.966103| 0.932443| 0.965383
 5945.0| 0.953910| 0.015337| 0.000000| 0.000000| 0.958817| 0.935201| 0.967712
 5950.0| 0.946775| 0.010271| 0.000000| 0.000000| 0.941755| 0.938908| 0.959662
 5955.0| 0.946080| 0.007783| 0.000000| 0.000000| 0.941407| 0.940902| 0.955929
 5960.0| 0.947762| 0.006808| 0.000000| 0.000000| 0.945927| 0.941392| 0.955966
 5965.0| 0.952398| 0.011857| 0.000000| 0.000000| 0.948400| 0.941874| 0.966921
 5970.0| 0.953739| 0.010596| 0.000000| 0.000000| 0.952205| 0.942974| 0.966039
 5975.0| 0.952320| 0.008023| 0.000000| 0.000000| 0.950908| 0.944313| 0.961739
 5980.0| 0.941695| 0.009788| 0.000000| 0.000000| 0.929547| 0.945696| 0.949842
 5985.0| 0.941834| 0.006562| 0.000000| 0.000000| 0.933792| 0.947668| 0.944043
 5990.0| 0.944600| 0.006188| 0.000000| 0.000000| 0.937249| 0.950599| 0.945954
 5995.0| 0.946946| 0.010750| 0.000000| 0.000000| 0.933369| 0.953074| 0.954396
 6000.0| 0.942658| 0.012568| 0.000000| 0.000000| 0.926803| 0.951580| 0.949590
 6005.0| 0.936677| 0.010638| 0.000000| 0.000000| 0.923220| 0.943277| 0.943535
 6010.0| 0.931962| 0.003733| 0.000000| 0.000000| 0.929748| 0.929452| 0.936684
 6015.0| 0.928250| 0.009826| 0.000000| 0.000000| 0.937301| 0.916349| 0.931100
 6020.0| 0.917488| 0.006085| 0.000000| 0.000000| 0.915484| 0.912063| 0.924917
 6025.0| 0.924887| 0.005842| 0.000000| 0.000000| 0.921289| 0.921083| 0.932289
 6030.0| 0.941869| 0.008284| 0.000000| 0.000000| 0.933627| 0.940392| 0.951588
 6035.0| 0.961056| 0.013277| 0.000000| 0.000000| 0.946649| 0.960795| 0.975724
 6040.0| 0.960928| 0.010596| 0.000000| 0.000000| 0.949695| 0.972871| 0.960218
 6045.0| 0.958291| 0.013051| 0.000000| 0.000000| 0.943989| 0.972576| 0.958308
 6050.0| 0.954535| 0.012452| 0.000000| 0.000000| 0.938799| 0.963085| 0.961721
 6055.0| 0.944231| 0.014196| 0.000000| 0.000000| 0.926321| 0.952080| 0.954293
 6060.0| 0.942481| 0.010297| 0.000000| 0.000000| 0.929767| 0.946375| 0.951300
 6065.0| 0.938100| 0.013002| 0.000000| 0.000000| 0.921773| 0.947986| 0.944540
 6070.0| 0.943420| 0.011895| 0.000000| 0.000000| 0.928793| 0.953767| 0.947701
 6075.0| 0.943766| 0.018335| 0.000000| 0.000000| 0.920743| 0.957695| 0.952859
 6080.0| 0.934119| 0.020108| 0.000000| 0.000000| 0.910583| 0.954246| 0.937529
 6085.0| 0.930318| 0.010795| 0.000000| 0.000000| 0.917887| 0.941424| 0.931643
 6090.0| 0.921822| 0.008632| 0.000000| 0.000000| 0.912100| 0.922382| 0.930985
 6095.0| 0.911159| 0.014254| 0.000000| 0.000000| 0.899740| 0.904785| 0.928951
 6100.0| 0.904445| 0.020377| 0.000000| 0.000000| 0.886775| 0.897029| 0.929530
 6105.0| 0.902734| 0.005397| 0.000000| 0.000000| 0.896692| 0.903019| 0.908490
 6110.0| 0.922403| 0.002927| 0.000000| 0.000000| 0.923731| 0.918741| 0.924738
 6115.0| 0.938468| 0.021515| 0.000000| 0.000000| 0.917811| 0.933454| 0.964138
 6120.0| 0.920409| 0.020265| 0.000000| 0.000000| 0.895047| 0.936326| 0.929854
 6125.0| 0.910654| 0.014230| 0.000000| 0.000000| 0.893870| 0.924676| 0.913418
 6130.0| 0.910667| 0.009538| 0.000000| 0.000000| 0.903259| 0.906129| 0.922614
 6135.0| 0.893654| 0.020439| 0.000000| 0.000000| 0.871576| 0.893051| 0.916337
 6140.0| 0.886410| 0.010162| 0.000000| 0.000000| 0.873575| 0.893375| 0.892279
 6145.0| 0.902032| 0.008382| 0.000000| 0.000000| 0.891908| 0.904354| 0.909834
 6150.0| 0.912984| 0.008355| 0.000000| 0.000000| 0.903050| 0.914835| 0.921068
 6155.0| 0.909168| 0.008391| 0.000000| 0.000000| 0.898575| 0.914996| 0.913932
 6160.0| 0.889070| 0.014717| 0.000000| 0.000000| 0.872228| 0.904355| 0.890628
 6165.0| 0.874223| 0.015853| 0.000000| 0.000000| 0.856748| 0.891467| 0.874455
 6170.0| 0.877639| 0.012060| 0.000000| 0.000000| 0.862480| 0.886672| 0.883763
 6175.0| 0.895512| 0.003264| 0.000000| 0.000000| 0.893197| 0.893687| 0.899652
 6180.0| 0.915187| 0.010362| 0.000000| 0.000000| 0.910492| 0.906934| 0.928135
 6185.0| 0.919759| 0.015414| 0.000000| 0.000000| 0.904293| 0.917219| 0.937765
 6190.0| 0.910791| 0.013277| 0.000000| 0.000000| 0.893992| 0.919356| 0.919026
 6195.0| 0.912988| 0.002531| 0.000000| 0.000000| 0.909880| 0.915071| 0.914012
 6200.0| 0.923786| 0.011175| 0.000000| 0.000000| 0.927624| 0.910085| 0.933650
 6205.0| 0.923742| 0.012887| 0.000000| 0.000000| 0.926089| 0.908603| 0.936535
 6210.0| 0.925323| 0.013623| 0.000000| 0.000000| 0.925334| 0.910394| 0.940239
 6215.0| 0.912369| 0.010136| 0.000000| 0.000000| 0.901162| 0.912567| 0.923378
 6220.0| 0.906072| 0.011747| 0.000000| 0.000000| 0.891227| 0.913137| 0.913852
 6225.0| 0.909787| 0.011651| 0.000000| 0.000000| 0.896001| 0.912165| 0.921194
 6230.0| 0.904350| 0.013502| 0.000000| 0.000000| 0.887497| 0.910381| 0.915170
 6235.0| 0.901056| 0.008722| 0.000000| 0.000000| 0.890067| 0.907447| 0.905653
 6240.0| 0.905099| 0.006948| 0.000000| 0.000000| 0.899348| 0.902237| 0.913713
 6245.0| 0.894153| 0.007390| 0.000000| 0.000000| 0.885591| 0.895192| 0.901676
 6250.0| 0.893206| 0.006824| 0.000000| 0.000000| 0.888503| 0.889295| 0.901820
 6255.0| 0.885677| 0.013019| 0.000000| 0.000000| 0.870387| 0.888028| 0.898616
 6260.0| 0.886051| 0.024376| 0.000000| 0.000000| 0.856852| 0.892067| 0.909235
 6265.0| 0.891308| 0.027716| 0.000000| 0.000000| 0.858247| 0.897734| 0.917942
 6270.0| 0.901156| 0.018137| 0.000000| 0.000000| 0.882166| 0.899505| 0.921797
 6275.0| 0.899750| 0.017354| 0.000000| 0.000000| 0.883511| 0.895090| 0.920649
 6280.0| 0.883636| 0.012143| 0.000000| 0.000000| 0.868812| 0.887568| 0.894527
 6285.0| 0.891028| 0.009065| 0.000000| 0.000000| 0.888278| 0.882769| 0.902039
 6290.0| 0.900743| 0.015417| 0.000000| 0.000000| 0.900103| 0.884185| 0.917940
 6295.0| 0.897827| 0.010519| 0.000000| 0.000000| 0.893022| 0.889482| 0.910978
 6300.0| 0.889093| 0.010480| 0.000000| 0.000000| 0.876397| 0.892137| 0.898744
 6305.0| 0.887745| 0.007911| 0.000000| 0.000000| 0.879309| 0.887307| 0.896619
 6310.0| 0.894035| 0.017031| 0.000000| 0.000000| 0.892306| 0.876306| 0.913494
 6315.0| 0.876703| 0.018467| 0.000000| 0.000000| 0.864186| 0.865883| 0.900040
 6320.0| 0.866534| 0.009256| 0.000000| 0.000000| 0.858505| 0.863177| 0.877921
 6325.0| 0.885130| 0.016800| 0.000000| 0.000000| 0.879670| 0.870072| 0.905647
 6330.0| 0.893572| 0.016194| 0.000000| 0.000000| 0.885240| 0.881528| 0.913948
 6335.0| 0.890646| 0.012225| 0.000000| 0.000000| 0.877837| 0.889550| 0.904551
 6340.0| 0.880544| 0.012665| 0.000000| 0.000000| 0.864539| 0.889282| 0.887812
 6345.0| 0.885842| 0.012176| 0.000000| 0.000000| 0.874746| 0.882141| 0.900637
 6350.0| 0.887078| 0.017820| 0.000000| 0.000000| 0.877385| 0.874301| 0.909549
 6355.0| 0.884810| 0.019136| 0.000000| 0.000000| 0.873541| 0.871893| 0.908995
 6360.0| 0.877594| 0.014046| 0.000000| 0.000000| 0.862805| 0.876462| 0.893516
 6365.0| 0.877174| 0.012568| 0.000000| 0.000000| 0.861290| 0.884526| 0.885707
 6370.0| 0.887422| 0.015195| 0.000000| 0.000000| 0.869198| 0.891226| 0.901842
 6375.0| 0.894104| 0.014131| 0.000000| 0.000000| 0.878627| 0.894104| 0.909582
 6380.0| 0.892545| 0.018110| 0.000000| 0.000000| 0.871858| 0.894375| 0.911401
 6385.0| 0.888121| 0.017214| 0.000000| 0.000000| 0.866798| 0.894939| 0.902624
 6390.0| 0.890027| 0.018909| 0.000000| 0.000000| 0.866805| 0.896685| 0.906591
 6395.0| 0.886817| 0.017567| 0.000000| 0.000000| 0.864625| 0.897017| 0.898809
 6400.0| 0.872807| 0.022731| 0.000000| 0.000000| 0.844777| 0.892362| 0.881281
 6405.0| 0.869151| 0.016722| 0.000000| 0.000000| 0.848151| 0.881859| 0.877442
 6410.0| 0.863673| 0.018939| 0.000000| 0.000000| 0.840745| 0.869113| 0.881162
 6415.0| 0.859059| 0.017242| 0.000000| 0.000000| 0.839591| 0.860267| 0.877320
 6420.0| 0.859446| 0.018621| 0.000000| 0.000000| 0.839185| 0.859174| 0.879978
 6425.0| 0.864185| 0.013130| 0.000000| 0.000000| 0.849797| 0.864196| 0.878562
 6430.0| 0.874146| 0.016646| 0.000000| 0.000000| 0.858665| 0.869530| 0.894244
 6435.0| 0.870175| 0.015539| 0.000000| 0.000000| 0.853426| 0.869648| 0.887451
 6440.0| 0.866781| 0.015450| 0.000000| 0.000000| 0.851942| 0.863191| 0.885211
 6445.0| 0.868221| 0.018517| 0.000000| 0.000000| 0.859755| 0.853540| 0.891368
 6450.0| 0.861996| 0.021893| 0.000000| 0.000000| 0.850719| 0.845730| 0.889538
 6455.0| 0.857338| 0.016366| 0.000000| 0.000000| 0.851896| 0.842766| 0.877353
 6460.0| 0.858576| 0.020952| 0.000000| 0.000000| 0.846236| 0.844437| 0.885053
 6465.0| 0.852936| 0.015077| 0.000000| 0.000000| 0.839040| 0.848564| 0.871203
 6470.0| 0.859553| 0.012053| 0.000000| 0.000000| 0.851372| 0.852501| 0.874786
 6475.0| 0.861120| 0.013637| 0.000000| 0.000000| 0.851415| 0.853620| 0.878323
 6480.0| 0.863465| 0.015124| 0.000000| 0.000000| 0.859360| 0.849335| 0.881701
 6485.0| 0.858218| 0.016468| 0.000000| 0.000000| 0.862920| 0.838299| 0.873435
 6490.0| 0.848471| 0.023352| 0.000000| 0.000000| 0.848277| 0.822987| 0.874149
 6495.0| 0.821770| 0.012186| 0.000000| 0.000000| 0.818445| 0.810392| 0.836472
 6500.0| 0.826512| 0.014938| 0.000000| 0.000000| 0.841117| 0.808820| 0.829599
 6505.0| 0.856926| 0.027840| 0.000000| 0.000000| 0.871075| 0.821921| 0.877781
 6510.0| 0.874140| 0.026661| 0.000000| 0.000000| 0.875737| 0.844172| 0.902511
 6515.0| 0.877585| 0.014757| 0.000000| 0.000000| 0.874215| 0.863365| 0.895174
 6520.0| 0.875540| 0.005527| 0.000000| 0.000000| 0.875727| 0.869402| 0.881492
 6525.0| 0.872476| 0.011078| 0.000000| 0.000000| 0.870320| 0.861558| 0.885551
 6530.0| 0.867472| 0.016833| 0.000000| 0.000000| 0.868524| 0.848529| 0.885364
 6535.0| 0.864455| 0.019424| 0.000000| 0.000000| 0.870516| 0.840803| 0.882046
 6540.0| 0.864876| 0.020727| 0.000000| 0.000000| 0.868048| 0.840750| 0.885830
 6545.0| 0.857731| 0.015744| 0.000000| 0.000000| 0.858278| 0.840218| 0.874696
 6550.0| 0.842441| 0.012386| 0.000000| 0.000000| 0.842824| 0.828687| 0.855812
 6555.0| 0.817994| 0.016815| 0.000000| 0.000000| 0.811636| 0.803592| 0.838753
 6560.0| 0.759838| 0.027122| 0.000000| 0.000000| 0.725662| 0.774307| 0.779544
 6565.0| 0.712194| 0.035134| 0.000000| 0.000000| 0.694585| 0.756335| 0.685664
 6570.0| 0.771071| 0.017920| 0.000000| 0.000000| 0.793728| 0.759253| 0.760233
 6575.0| 0.816145| 0.029250| 0.000000| 0.000000| 0.833933| 0.779157| 0.835345
 6580.0| 0.841115| 0.030527| 0.000000| 0.000000| 0.858025| 0.802598| 0.862723
 6585.0| 0.849893| 0.027248| 0.000000| 0.000000| 0.857929| 0.816848| 0.874902
 6590.0| 0.847488| 0.026013| 0.000000| 0.000000| 0.849219| 0.818165| 0.875080
 6595.0| 0.836237| 0.020485| 0.000000| 0.000000| 0.839032| 0.812531| 0.857149
 6600.0| 0.847239| 0.030564| 0.000000| 0.000000| 0.862595| 0.808838| 0.870286
 6605.0| 0.851696| 0.032993| 0.000000| 0.000000| 0.862762| 0.811312| 0.881013
 6610.0| 0.849732| 0.027110| 0.000000| 0.000000| 0.854064| 0.818102| 0.877028
 6615.0| 0.854605| 0.026333| 0.000000| 0.000000| 0.856962| 0.824652| 0.882203
 6620.0| 0.857984| 0.026450| 0.000000| 0.000000| 0.860593| 0.827792| 0.885567
 6625.0| 0.854146| 0.023743| 0.000000| 0.000000| 0.856020| 0.827253| 0.879166
 6630.0| 0.842666| 0.019634| 0.000000| 0.000000| 0.837870| 0.823965| 0.866165
 6635.0| 0.832312| 0.013355| 0.000000| 0.000000| 0.830482| 0.818686| 0.847769
 6640.0| 0.832085| 0.017394| 0.000000| 0.000000| 0.832691| 0.812740| 0.850825
 6645.0| 0.829274| 0.020599| 0.000000| 0.000000| 0.825218| 0.809017| 0.853588
 6650.0| 0.833869| 0.020877| 0.000000| 0.000000| 0.833959| 0.810952| 0.856694
 6655.0| 0.839792| 0.020941| 0.000000| 0.000000| 0.835445| 0.819336| 0.864595
 6660.0| 0.839682| 0.015876| 0.000000| 0.000000| 0.829620| 0.829663| 0.859762
 6665.0| 0.832606| 0.010550| 0.000000| 0.000000| 0.820313| 0.834247| 0.843257
 6670.0| 0.835568| 0.009823| 0.000000| 0.000000| 0.830527| 0.828253| 0.847923
 6675.0| 0.830653| 0.018513| 0.000000| 0.000000| 0.824053| 0.814497| 0.853407
 6680.0| 0.821589| 0.018021| 0.000000| 0.000000| 0.820052| 0.802662| 0.842053
 6685.0| 0.830051| 0.023577| 0.000000| 0.000000| 0.833763| 0.802568| 0.853824
 6690.0| 0.836992| 0.020004| 0.000000| 0.000000| 0.835675| 0.815769| 0.859532
 6695.0| 0.836440| 0.012680| 0.000000| 0.000000| 0.824505| 0.833138| 0.851678
 6700.0| 0.836255| 0.012004| 0.000000| 0.000000| 0.821324| 0.841366| 0.846076
 6705.0| 0.834413| 0.012389| 0.000000| 0.000000| 0.821853| 0.832578| 0.848808
 6710.0| 0.822638| 0.014633| 0.000000| 0.000000| 0.816985| 0.810203| 0.840727
 6715.0| 0.810314| 0.024209| 0.000000| 0.000000| 0.804719| 0.787039| 0.839184
 6720.0| 0.802397| 0.023790| 0.000000| 0.000000| 0.802780| 0.776147| 0.828264
 6725.0| 0.810217| 0.026300| 0.000000| 0.000000| 0.809574| 0.781733| 0.839344
 6730.0| 0.817231| 0.022570| 0.000000| 0.000000| 0.809204| 0.797520| 0.844969
 6735.0| 0.823493| 0.017469| 0.000000| 0.000000| 0.812502| 0.812386| 0.845591
 6740.0| 0.825562| 0.015315| 0.000000| 0.000000| 0.813727| 0.818199| 0.844762
 6745.0| 0.822077| 0.015305| 0.000000| 0.000000| 0.810388| 0.814554| 0.841289
 6750.0| 0.815919| 0.015953| 0.000000| 0.000000| 0.804355| 0.807380| 0.836021
 6755.0| 0.814757| 0.016436| 0.000000| 0.000000| 0.805800| 0.802982| 0.835489
 6760.0| 0.818565| 0.019264| 0.000000| 0.000000| 0.809281| 0.803697| 0.842716
 6765.0| 0.821717| 0.018477| 0.000000| 0.000000| 0.812406| 0.807812| 0.844934
 6770.0| 0.817980| 0.014968| 0.000000| 0.000000| 0.805021| 0.812512| 0.836408
 6775.0| 0.820958| 0.014487| 0.000000| 0.000000| 0.807562| 0.816828| 0.838485
 6780.0| 0.822925| 0.014858| 0.000000| 0.000000| 0.807315| 0.821662| 0.839798
 6785.0| 0.819767| 0.017170| 0.000000| 0.000000| 0.798363| 0.827287| 0.833653
 6790.0| 0.820374| 0.017192| 0.000000| 0.000000| 0.798629| 0.831556| 0.830937
 6795.0| 0.822278| 0.016570| 0.000000| 0.000000| 0.801395| 0.831112| 0.834328
 6800.0| 0.821460| 0.011782| 0.000000| 0.000000| 0.807335| 0.824409| 0.832636
 6805.0| 0.817508| 0.013678| 0.000000| 0.000000| 0.804664| 0.813889| 0.833972
 6810.0| 0.812503| 0.012794| 0.000000| 0.000000| 0.803947| 0.804882| 0.828680
 6815.0| 0.811154| 0.013511| 0.000000| 0.000000| 0.803994| 0.801295| 0.828173
 6820.0| 0.809925| 0.016917| 0.000000| 0.000000| 0.796504| 0.802200| 0.831072
 6825.0| 0.809021| 0.015114| 0.000000| 0.000000| 0.796711| 0.802509| 0.827843
 6830.0| 0.802739| 0.019280| 0.000000| 0.000000| 0.785004| 0.797108| 0.826104
 6835.0| 0.798601| 0.021027| 0.000000| 0.000000| 0.785109| 0.785496| 0.825199
 6840.0| 0.798557| 0.028392| 0.000000| 0.000000| 0.000000| 0.773161| 0.823953
 6845.0| 0.795328| 0.030773| 0.000000| 0.000000| 0.000000| 0.767804| 0.822853
 6850.0| 0.797618| 0.026787| 0.000000| 0.000000| 0.000000| 0.773659| 0.821577
 6855.0| 0.804420| 0.017797| 0.000000| 0.000000| 0.000000| 0.788502| 0.820339
 6860.0| 0.812145| 0.007972| 0.000000| 0.000000| 0.000000| 0.805018| 0.819272
 6865.0| 0.816876| 0.001520| 0.000000| 0.000000| 0.000000| 0.815511| 0.818240
 6870.0| 0.817052| 0.000386| 0.000000| 0.000000| 0.000000| 0.816789| 0.817316
 6875.0| 0.813846| 0.002702| 0.000000| 0.000000| 0.000000| 0.811414| 0.816278
 6880.0| 0.810225| 0.005732| 0.000000| 0.000000| 0.000000| 0.805099| 0.815351
 6885.0| 0.808691| 0.006608| 0.000000| 0.000000| 0.000000| 0.802773| 0.814608
 6890.0| 0.809792| 0.004502| 0.000000| 0.000000| 0.000000| 0.805767| 0.813817
 6895.0| 0.812282| 0.000819| 0.000000| 0.000000| 0.000000| 0.811518| 0.813046
 6900.0| 0.814014| 0.001891| 0.000000| 0.000000| 0.000000| 0.815711| 0.812316
 6905.0| 0.813304| 0.001891| 0.000000| 0.000000| 0.000000| 0.814997| 0.811610
 6910.0| 0.809838| 0.001221| 0.000000| 0.000000| 0.000000| 0.808754| 0.810921
 6915.0| 0.804696| 0.006314| 0.000000| 0.000000| 0.000000| 0.799047| 0.810345
 6920.0| 0.799922| 0.012004| 0.000000| 0.000000| 0.000000| 0.789189| 0.810655
 6925.0| 0.796149| 0.016037| 0.000000| 0.000000| 0.000000| 0.781804| 0.810493
