#Table: J/PASP/110/863/g2v.dat.gz (cdsarc.u-strasbg.fr)
-------------------------------------------------------------------------------------------------
 lambda|    nflam|  sdnflam|       fi|       fg|       fj|       fs|       fk|      fd1|      fd2
 9490.0| 0.485216| 0.006611| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.479095| 0.491337
 9495.0| 0.460394| 0.003746| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.463863| 0.456925
 9500.0| 0.445872| 0.007391| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.452714| 0.439029
 9505.0| 0.475539| 0.005481| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.470465| 0.480613
 9510.0| 0.487561| 0.007842| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.480301| 0.494821
 9515.0| 0.470495| 0.005028| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.465839| 0.475151
 9520.0| 0.451242| 0.004654| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.455552| 0.446933
 9525.0| 0.459976| 0.003743| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.463438| 0.456513
 9530.0| 0.467631| 0.001599| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.469105| 0.466158
 9535.0| 0.476545| 0.003867| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.480123| 0.472967
 9540.0| 0.477428| 0.010576| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.487218| 0.467638
 9545.0| 0.461580| 0.021102| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.481116| 0.442044
 9550.0| 0.462153| 0.005983| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.467692| 0.456614
 9555.0| 0.457716| 0.001319| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.458924| 0.456509
 9560.0| 0.460379| 0.001444| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.459039| 0.461720
 9565.0| 0.456007| 0.006623| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.462139| 0.449875
 9570.0| 0.457123| 0.005327| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.462056| 0.452190
 9575.0| 0.469002| 0.004671| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.464679| 0.473325
 9580.0| 0.459083| 0.003205| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.462056| 0.456110
 9585.0| 0.455889| 0.001292| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.454681| 0.457096
 9590.0| 0.450201| 0.002614| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.452622| 0.447779
 9595.0| 0.455455| 0.001038| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.456413| 0.454498
 9600.0| 0.462730| 0.005019| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.458083| 0.467378
 9605.0| 0.458551| 0.009041| 0.000000| 0.450040| 0.000000| 0.000000| 0.000000| 0.455682| 0.469930
 9610.0| 0.459004| 0.008495| 0.000000| 0.452014| 0.000000| 0.000000| 0.000000| 0.455009| 0.469988
 9615.0| 0.456447| 0.003471| 0.000000| 0.451910| 0.000000| 0.000000| 0.000000| 0.458918| 0.458512
 9620.0| 0.452397| 0.002942| 0.000000| 0.449304| 0.000000| 0.000000| 0.000000| 0.451956| 0.455932
 9625.0| 0.448754| 0.006541| 0.000000| 0.444011| 0.000000| 0.000000| 0.000000| 0.444951| 0.457301
 9630.0| 0.448661| 0.009717| 0.000000| 0.436816| 0.000000| 0.000000| 0.000000| 0.450565| 0.458603
 9635.0| 0.441023| 0.009700| 0.000000| 0.428742| 0.000000| 0.000000| 0.000000| 0.449974| 0.444352
 9640.0| 0.439934| 0.014652| 0.000000| 0.420814| 0.000000| 0.000000| 0.000000| 0.448124| 0.450862
 9645.0| 0.439030| 0.019006| 0.000000| 0.414156| 0.000000| 0.000000| 0.000000| 0.450850| 0.452086
 9650.0| 0.439194| 0.022162| 0.000000| 0.410284| 0.000000| 0.000000| 0.000000| 0.455813| 0.451485
 9655.0| 0.439706| 0.022116| 0.000000| 0.410815| 0.000000| 0.000000| 0.000000| 0.455833| 0.452470
 9660.0| 0.441959| 0.019455| 0.000000| 0.417363| 0.000000| 0.000000| 0.000000| 0.448516| 0.459997
 9665.0| 0.442416| 0.009254| 0.000000| 0.430633| 0.000000| 0.000000| 0.000000| 0.445858| 0.450756
 9670.0| 0.450579| 0.002222| 0.000000| 0.447678| 0.000000| 0.000000| 0.000000| 0.452170| 0.451890
 9675.0| 0.459629| 0.004327| 0.000000| 0.464637| 0.000000| 0.000000| 0.000000| 0.454825| 0.459424
 9680.0| 0.461718| 0.012330| 0.000000| 0.477652| 0.000000| 0.000000| 0.000000| 0.456002| 0.451501
 9685.0| 0.465253| 0.014258| 0.000000| 0.483907| 0.000000| 0.000000| 0.000000| 0.455270| 0.456583
 9690.0| 0.465917| 0.014450| 0.000000| 0.484760| 0.000000| 0.000000| 0.000000| 0.455039| 0.457952
 9695.0| 0.468454| 0.010956| 0.000000| 0.482614| 0.000000| 0.000000| 0.000000| 0.459377| 0.463372
 9700.0| 0.462948| 0.013125| 0.000000| 0.479870| 0.000000| 0.000000| 0.000000| 0.457079| 0.451895
 9705.0| 0.459854| 0.014740| 0.000000| 0.478389| 0.000000| 0.000000| 0.000000| 0.455235| 0.445937
 9710.0| 0.463764| 0.010829| 0.000000| 0.477864| 0.000000| 0.000000| 0.000000| 0.458014| 0.455413
 9715.0| 0.465608| 0.009123| 0.000000| 0.477445| 0.000000| 0.000000| 0.000000| 0.458296| 0.461085
 9720.0| 0.462434| 0.010823| 0.000000| 0.476282| 0.000000| 0.000000| 0.000000| 0.458125| 0.452895
 9725.0| 0.459248| 0.011744| 0.000000| 0.473606| 0.000000| 0.000000| 0.000000| 0.456842| 0.447297
 9730.0| 0.458861| 0.007870| 0.000000| 0.468962| 0.000000| 0.000000| 0.000000| 0.452040| 0.455582
 9735.0| 0.450407| 0.008875| 0.000000| 0.461977| 0.000000| 0.000000| 0.000000| 0.443678| 0.445565
 9740.0| 0.441496| 0.008279| 0.000000| 0.452277| 0.000000| 0.000000| 0.000000| 0.437090| 0.435120
 9745.0| 0.439500| 0.000875| 0.000000| 0.440016| 0.000000| 0.000000| 0.000000| 0.438373| 0.440111
 9750.0| 0.437174| 0.007412| 0.000000| 0.427471| 0.000000| 0.000000| 0.000000| 0.441868| 0.442183
 9755.0| 0.429915| 0.009767| 0.000000| 0.417450| 0.000000| 0.000000| 0.000000| 0.438631| 0.433664
 9760.0| 0.426948| 0.010874| 0.000000| 0.412757| 0.000000| 0.000000| 0.000000| 0.435028| 0.433060
 9765.0| 0.431041| 0.012605| 0.000000| 0.415122| 0.000000| 0.000000| 0.000000| 0.435232| 0.442769
 9770.0| 0.434496| 0.009913| 0.000000| 0.421968| 0.000000| 0.000000| 0.000000| 0.437824| 0.443698
 9775.0| 0.432595| 0.003194| 0.000000| 0.429640| 0.000000| 0.000000| 0.000000| 0.000000| 0.435550
 9780.0| 0.437481| 0.003240| 0.000000| 0.434482| 0.000000| 0.000000| 0.000000| 0.000000| 0.440480
 9785.0| 0.439542| 0.006048| 0.000000| 0.433945| 0.000000| 0.000000| 0.000000| 0.000000| 0.445138
 9790.0| 0.433000| 0.003354| 0.000000| 0.429893| 0.000000| 0.000000| 0.000000| 0.000000| 0.436107
 9795.0| 0.429809| 0.004875| 0.000000| 0.425298| 0.000000| 0.000000| 0.000000| 0.000000| 0.434320
 9800.0| 0.432330| 0.009939| 0.000000| 0.423129| 0.000000| 0.000000| 0.000000| 0.000000| 0.441532
 9805.0| 0.435064| 0.010365| 0.000000| 0.425469| 0.000000| 0.000000| 0.000000| 0.000000| 0.444659
 9810.0| 0.439696| 0.009559| 0.000000| 0.430845| 0.000000| 0.000000| 0.000000| 0.000000| 0.448547
 9815.0| 0.434857| 0.002198| 0.000000| 0.436897| 0.000000| 0.000000| 0.000000| 0.000000| 0.432817
 9820.0| 0.443793| 0.002731| 0.000000| 0.441265| 0.000000| 0.000000| 0.000000| 0.000000| 0.446320
 9825.0| 0.438544| 0.003962| 0.000000| 0.442212| 0.000000| 0.000000| 0.000000| 0.000000| 0.434875
 9830.0| 0.441588| 0.001179| 0.000000| 0.440489| 0.000000| 0.000000| 0.000000| 0.000000| 0.442686
 9835.0| 0.442566| 0.005500| 0.000000| 0.437472| 0.000000| 0.000000| 0.000000| 0.000000| 0.447659
 9840.0| 0.444898| 0.011193| 0.000000| 0.434535| 0.000000| 0.000000| 0.000000| 0.000000| 0.455261
 9845.0| 0.433231| 0.000527| 0.000000| 0.432768| 0.000000| 0.000000| 0.000000| 0.000000| 0.433694
 9850.0| 0.439232| 0.007687| 0.000000| 0.432116| 0.000000| 0.000000| 0.000000| 0.000000| 0.446349
 9855.0| 0.440228| 0.008628| 0.000000| 0.432240| 0.000000| 0.000000| 0.000000| 0.000000| 0.448216
 9860.0| 0.431162| 0.001769| 0.000000| 0.432799| 0.000000| 0.000000| 0.000000| 0.000000| 0.429524
 9865.0| 0.431703| 0.001947| 0.000000| 0.433507| 0.000000| 0.000000| 0.000000| 0.000000| 0.429899
 9870.0| 0.430814| 0.003750| 0.000000| 0.434285| 0.000000| 0.000000| 0.000000| 0.000000| 0.427343
 9875.0| 0.432203| 0.003137| 0.000000| 0.435108| 0.000000| 0.000000| 0.000000| 0.000000| 0.429299
 9880.0| 0.436179| 0.000264| 0.000000| 0.435950| 0.000000| 0.000000| 0.000000| 0.000000| 0.436408
 9885.0| 0.431334| 0.005852| 0.000000| 0.436751| 0.000000| 0.000000| 0.000000| 0.000000| 0.425917
 9890.0| 0.434920| 0.002577| 0.000000| 0.437308| 0.000000| 0.000000| 0.000000| 0.000000| 0.432532
 9895.0| 0.433698| 0.003984| 0.000000| 0.437385| 0.000000| 0.000000| 0.000000| 0.000000| 0.430012
 9900.0| 0.432012| 0.005110| 0.000000| 0.436744| 0.000000| 0.000000| 0.000000| 0.000000| 0.427280
 9905.0| 0.438060| 0.003021| 0.000000| 0.435265| 0.000000| 0.000000| 0.000000| 0.000000| 0.440855
 9910.0| 0.432614| 0.000722| 0.000000| 0.433279| 0.000000| 0.000000| 0.000000| 0.000000| 0.431948
 9915.0| 0.421319| 0.010715| 0.000000| 0.431238| 0.000000| 0.000000| 0.000000| 0.000000| 0.411400
 9920.0| 0.433935| 0.004691| 0.000000| 0.429589| 0.000000| 0.000000| 0.000000| 0.000000| 0.438280
 9925.0| 0.429554| 0.000923| 0.000000| 0.428690| 0.000000| 0.000000| 0.000000| 0.000000| 0.430419
 9930.0| 0.425654| 0.003106| 0.000000| 0.428528| 0.000000| 0.000000| 0.000000| 0.000000| 0.422779
 9935.0| 0.424976| 0.004347| 0.000000| 0.429002| 0.000000| 0.000000| 0.000000| 0.000000| 0.420951
 9940.0| 0.435930| 0.006399| 0.000000| 0.430006| 0.000000| 0.000000| 0.000000| 0.000000| 0.441854
 9945.0| 0.434684| 0.003550| 0.000000| 0.431397| 0.000000| 0.000000| 0.000000| 0.000000| 0.437971
 9950.0| 0.430893| 0.002122| 0.000000| 0.432864| 0.000000| 0.000000| 0.000000| 0.000000| 0.428923
 9955.0| 0.433336| 0.000780| 0.000000| 0.434054| 0.000000| 0.000000| 0.000000| 0.000000| 0.432618
 9960.0| 0.430942| 0.003967| 0.000000| 0.434614| 0.000000| 0.000000| 0.000000| 0.000000| 0.427270
 9965.0| 0.432009| 0.002481| 0.000000| 0.434303| 0.000000| 0.000000| 0.000000| 0.000000| 0.429714
 9970.0| 0.428170| 0.005553| 0.000000| 0.433312| 0.000000| 0.000000| 0.000000| 0.000000| 0.423028
 9975.0| 0.429406| 0.002737| 0.000000| 0.431945| 0.000000| 0.000000| 0.000000| 0.000000| 0.426867
 9980.0| 0.432578| 0.002241| 0.000000| 0.430505| 0.000000| 0.000000| 0.000000| 0.000000| 0.434652
 9985.0| 0.423996| 0.005714| 0.000000| 0.429287| 0.000000| 0.000000| 0.000000| 0.000000| 0.418705
 9990.0| 0.429640| 0.001172| 0.000000| 0.428559| 0.000000| 0.000000| 0.000000| 0.000000| 0.430722
 9995.0| 0.431518| 0.003173| 0.000000| 0.428583| 0.000000| 0.000000| 0.000000| 0.000000| 0.434454
10000.0| 0.422387| 0.007812| 0.000000| 0.429620| 0.000000| 0.000000| 0.000000| 0.000000| 0.415154
10005.0| 0.428724| 0.003186| 0.000000| 0.431674| 0.000000| 0.000000| 0.000000| 0.000000| 0.425773
10010.0| 0.422733| 0.011870| 0.000000| 0.433722| 0.000000| 0.000000| 0.000000| 0.000000| 0.411743
10015.0| 0.420320| 0.015300| 0.000000| 0.434485| 0.000000| 0.000000| 0.000000| 0.000000| 0.406155
10020.0| 0.434482| 0.001942| 0.000000| 0.432680| 0.000000| 0.000000| 0.000000| 0.000000| 0.436284
10025.0| 0.425183| 0.002563| 0.000000| 0.427553| 0.000000| 0.000000| 0.000000| 0.000000| 0.422814
10030.0| 0.426962| 0.007043| 0.000000| 0.420441| 0.000000| 0.000000| 0.000000| 0.000000| 0.433483
10035.0| 0.420146| 0.007495| 0.000000| 0.413206| 0.000000| 0.000000| 0.000000| 0.000000| 0.427085
10040.0| 0.414841| 0.007701| 0.000000| 0.407711| 0.000000| 0.000000| 0.000000| 0.000000| 0.421971
10045.0| 0.409894| 0.004935| 0.000000| 0.405325| 0.000000| 0.000000| 0.000000| 0.000000| 0.414464
10050.0| 0.399655| 0.006256| 0.000000| 0.405446| 0.000000| 0.000000| 0.000000| 0.000000| 0.393863
10055.0| 0.406965| 0.000000| 0.000000| 0.406982| 0.000000| 0.000000| 0.000000| 0.000000| 0.406949
10060.0| 0.414905| 0.006553| 0.000000| 0.408838| 0.000000| 0.000000| 0.000000| 0.000000| 0.420972
10065.0| 0.410252| 0.000132| 0.000000| 0.410147| 0.000000| 0.000000| 0.000000| 0.000000| 0.410357
10070.0| 0.410158| 0.000854| 0.000000| 0.410943| 0.000000| 0.000000| 0.000000| 0.000000| 0.409372
10075.0| 0.421878| 0.011222| 0.000000| 0.411487| 0.000000| 0.000000| 0.000000| 0.000000| 0.432268
10080.0| 0.420582| 0.009225| 0.000000| 0.412041| 0.000000| 0.000000| 0.000000| 0.000000| 0.429122
10085.0| 0.415651| 0.003070| 0.000000| 0.412811| 0.000000| 0.000000| 0.000000| 0.000000| 0.418490
10090.0| 0.413862| 0.000132| 0.000000| 0.413788| 0.000000| 0.000000| 0.000000| 0.000000| 0.413937
10095.0| 0.407402| 0.008112| 0.000000| 0.414911| 0.000000| 0.000000| 0.000000| 0.000000| 0.399894
10100.0| 0.413436| 0.002895| 0.000000| 0.416116| 0.000000| 0.000000| 0.000000| 0.000000| 0.410756
10105.0| 0.415776| 0.001626| 0.000000| 0.417274| 0.000000| 0.000000| 0.000000| 0.000000| 0.414278
10110.0| 0.418556| 0.000618| 0.000000| 0.417989| 0.000000| 0.000000| 0.000000| 0.000000| 0.419123
10115.0| 0.415105| 0.002901| 0.000000| 0.417795| 0.000000| 0.000000| 0.000000| 0.000000| 0.412415
10120.0| 0.415051| 0.001285| 0.000000| 0.416229| 0.000000| 0.000000| 0.000000| 0.000000| 0.413873
10125.0| 0.406084| 0.007586| 0.000000| 0.413109| 0.000000| 0.000000| 0.000000| 0.000000| 0.399060
10130.0| 0.409849| 0.000511| 0.000000| 0.409380| 0.000000| 0.000000| 0.000000| 0.000000| 0.410317
10135.0| 0.410214| 0.004256| 0.000000| 0.406273| 0.000000| 0.000000| 0.000000| 0.000000| 0.414155
10140.0| 0.403862| 0.001244| 0.000000| 0.405017| 0.000000| 0.000000| 0.000000| 0.000000| 0.402707
10145.0| 0.410259| 0.004194| 0.000000| 0.406378| 0.000000| 0.000000| 0.000000| 0.000000| 0.414139
10150.0| 0.413868| 0.004963| 0.000000| 0.409273| 0.000000| 0.000000| 0.000000| 0.000000| 0.418463
10155.0| 0.412187| 0.000000| 0.000000| 0.412157| 0.000000| 0.000000| 0.000000| 0.000000| 0.412217
10160.0| 0.410892| 0.002800| 0.000000| 0.413484| 0.000000| 0.000000| 0.000000| 0.000000| 0.408299
10165.0| 0.414793| 0.002775| 0.000000| 0.412224| 0.000000| 0.000000| 0.000000| 0.000000| 0.417362
10170.0| 0.413951| 0.004914| 0.000000| 0.409401| 0.000000| 0.000000| 0.000000| 0.000000| 0.418500
10175.0| 0.401412| 0.005557| 0.000000| 0.406558| 0.000000| 0.000000| 0.000000| 0.000000| 0.396266
10180.0| 0.405233| 0.000000| 0.000000| 0.405233| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10185.0| 0.406446| 0.000000| 0.000000| 0.406446| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10190.0| 0.409123| 0.000000| 0.000000| 0.409123| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10195.0| 0.411669| 0.000000| 0.000000| 0.411669| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10200.0| 0.412489| 0.000000| 0.000000| 0.412489| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10205.0| 0.410530| 0.000000| 0.000000| 0.410530| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10210.0| 0.406912| 0.000000| 0.000000| 0.406912| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10215.0| 0.403298| 0.000000| 0.000000| 0.403298| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10220.0| 0.401348| 0.000000| 0.000000| 0.401348| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10225.0| 0.402160| 0.000000| 0.000000| 0.402160| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10230.0| 0.404572| 0.000000| 0.000000| 0.404572| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10235.0| 0.406859| 0.000000| 0.000000| 0.406859| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10240.0| 0.407291| 0.000000| 0.000000| 0.407291| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10245.0| 0.404713| 0.000000| 0.000000| 0.404713| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10250.0| 0.400242| 0.000000| 0.000000| 0.400242| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10255.0| 0.395568| 0.000000| 0.000000| 0.395568| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10260.0| 0.392376| 0.000000| 0.000000| 0.392376| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10265.0| 0.391892| 0.000000| 0.000000| 0.391892| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10270.0| 0.393482| 0.000000| 0.000000| 0.393482| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10275.0| 0.396048| 0.000000| 0.000000| 0.396048| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10280.0| 0.398492| 0.000000| 0.000000| 0.398492| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10285.0| 0.399941| 0.000000| 0.000000| 0.399941| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10290.0| 0.400416| 0.000000| 0.000000| 0.400416| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10295.0| 0.400159| 0.000000| 0.000000| 0.400159| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10300.0| 0.399417| 0.000000| 0.000000| 0.399417| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10305.0| 0.398373| 0.000000| 0.000000| 0.398373| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10310.0| 0.396967| 0.000000| 0.000000| 0.396967| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10315.0| 0.395079| 0.000000| 0.000000| 0.395079| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10320.0| 0.392589| 0.000000| 0.000000| 0.392589| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10325.0| 0.389515| 0.000000| 0.000000| 0.389515| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10330.0| 0.386418| 0.000000| 0.000000| 0.386418| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10335.0| 0.383998| 0.000000| 0.000000| 0.383998| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10340.0| 0.382956| 0.000000| 0.000000| 0.382956| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10345.0| 0.383712| 0.000000| 0.000000| 0.383712| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10350.0| 0.385579| 0.000000| 0.000000| 0.385579| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10355.0| 0.387588| 0.000000| 0.000000| 0.387588| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10360.0| 0.388773| 0.000000| 0.000000| 0.388773| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10365.0| 0.388529| 0.000000| 0.000000| 0.388529| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10370.0| 0.387701| 0.000000| 0.000000| 0.387701| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10375.0| 0.387496| 0.000000| 0.000000| 0.387496| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10380.0| 0.389121| 0.000000| 0.000000| 0.389121| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10385.0| 0.393270| 0.000000| 0.000000| 0.393270| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10390.0| 0.398586| 0.000000| 0.000000| 0.398586| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10395.0| 0.403199| 0.000000| 0.000000| 0.403199| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10400.0| 0.405239| 0.000000| 0.000000| 0.405239| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10405.0| 0.403466| 0.000000| 0.000000| 0.403466| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10410.0| 0.399161| 0.000000| 0.000000| 0.399161| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10415.0| 0.394237| 0.000000| 0.000000| 0.394237| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10420.0| 0.390606| 0.000000| 0.000000| 0.390606| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10425.0| 0.389590| 0.000000| 0.000000| 0.389590| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10430.0| 0.390155| 0.000000| 0.000000| 0.390155| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10435.0| 0.390677| 0.000000| 0.000000| 0.390677| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10440.0| 0.389533| 0.000000| 0.000000| 0.389533| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10445.0| 0.385695| 0.000000| 0.000000| 0.385695| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10450.0| 0.380521| 0.000000| 0.000000| 0.380521| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10455.0| 0.375968| 0.000000| 0.000000| 0.375968| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10460.0| 0.373989| 0.000000| 0.000000| 0.373989| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10465.0| 0.375877| 0.000000| 0.000000| 0.375877| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10470.0| 0.380268| 0.000000| 0.000000| 0.380268| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10475.0| 0.385136| 0.000000| 0.000000| 0.385136| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10480.0| 0.388455| 0.000000| 0.000000| 0.388455| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10485.0| 0.388775| 0.000000| 0.000000| 0.388775| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10490.0| 0.386956| 0.000000| 0.000000| 0.386956| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10495.0| 0.384435| 0.000000| 0.000000| 0.384435| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10500.0| 0.382649| 0.000000| 0.000000| 0.382649| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10505.0| 0.382643| 0.000000| 0.000000| 0.382643| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10510.0| 0.383894| 0.000000| 0.000000| 0.383894| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10515.0| 0.385487| 0.000000| 0.000000| 0.385487| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10520.0| 0.386508| 0.000000| 0.000000| 0.386508| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10525.0| 0.386303| 0.000000| 0.000000| 0.386303| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10530.0| 0.385260| 0.000000| 0.000000| 0.385260| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10535.0| 0.384028| 0.000000| 0.000000| 0.384028| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10540.0| 0.383259| 0.000000| 0.000000| 0.383259| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10545.0| 0.383379| 0.000000| 0.000000| 0.383379| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10550.0| 0.383928| 0.000000| 0.000000| 0.383928| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10555.0| 0.384225| 0.000000| 0.000000| 0.384225| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10560.0| 0.383586| 0.000000| 0.000000| 0.383586| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10565.0| 0.381559| 0.000000| 0.000000| 0.381559| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10570.0| 0.378606| 0.000000| 0.000000| 0.378606| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10575.0| 0.375421| 0.000000| 0.000000| 0.375421| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10580.0| 0.372694| 0.000000| 0.000000| 0.372694| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10585.0| 0.370933| 0.000000| 0.000000| 0.370933| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10590.0| 0.369903| 0.000000| 0.000000| 0.369903| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10595.0| 0.369182| 0.000000| 0.000000| 0.369182| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10600.0| 0.368349| 0.000000| 0.000000| 0.368349| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10605.0| 0.367077| 0.000000| 0.000000| 0.367077| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10610.0| 0.365406| 0.000000| 0.000000| 0.365406| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10615.0| 0.363469| 0.000000| 0.000000| 0.363469| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
10620.0| 0.361399| 0.000000| 0.000000| 0.361399| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
-------------------------------------------------------------------------------------------------
