#Table: J/PASP/110/863/k2v.dat.gz (cdsarc.u-strasbg.fr)
-------------------------------------------------------------------
 lambda|    nflam|  sdnflam|       fi|       fg|       fp|      fd1
 9370.0| 0.590657| 0.028534| 0.000000| 0.594254| 0.618963| 0.558754
 9375.0| 0.603433| 0.025040| 0.000000| 0.605449| 0.628926| 0.575925
 9380.0| 0.614923| 0.027252| 0.000000| 0.621236| 0.640151| 0.583383
 9385.0| 0.636363| 0.014248| 0.000000| 0.640220| 0.649173| 0.619696
 9390.0| 0.661787| 0.011113| 0.000000| 0.658548| 0.651953| 0.674859
 9395.0| 0.675955| 0.030320| 0.000000| 0.671750| 0.646106| 0.710010
 9400.0| 0.659222| 0.022053| 0.000000| 0.675357| 0.632397| 0.669913
 9405.0| 0.649908| 0.029005| 0.000000| 0.666472| 0.614412| 0.668841
 9410.0| 0.629863| 0.027126| 0.000000| 0.648483| 0.596722| 0.644383
 9415.0| 0.604718| 0.020630| 0.000000| 0.626353| 0.582603| 0.605199
 9420.0| 0.594127| 0.017536| 0.000000| 0.605040| 0.572653| 0.604688
 9425.0| 0.585774| 0.017804| 0.000000| 0.588593| 0.565640| 0.603090
 9430.0| 0.563269| 0.012150| 0.000000| 0.577406| 0.560213| 0.552188
 9435.0| 0.572017| 0.015491| 0.000000| 0.570960| 0.556139| 0.588951
 9440.0| 0.550205| 0.019696| 0.000000| 0.568735| 0.554314| 0.527566
 9445.0| 0.564497| 0.007300| 0.000000| 0.570220| 0.555692| 0.567579
 9450.0| 0.580445| 0.022216| 0.000000| 0.574943| 0.560119| 0.606273
 9455.0| 0.573687| 0.007738| 0.000000| 0.582437| 0.566159| 0.572464
 9460.0| 0.576961| 0.012708| 0.000000| 0.592239| 0.571895| 0.566748
 9465.0| 0.596202| 0.016752| 0.000000| 0.603513| 0.575943| 0.609151
 9470.0| 0.600915| 0.018760| 0.000000| 0.613950| 0.578011| 0.610784
 9475.0| 0.599525| 0.019905| 0.000000| 0.620871| 0.578656| 0.599049
 9480.0| 0.596439| 0.021154| 0.000000| 0.621594| 0.578500| 0.589224
 9485.0| 0.600563| 0.018803| 0.000000| 0.614803| 0.577770| 0.609117
 9490.0| 0.599537| 0.019694| 0.000000| 0.604623| 0.576574| 0.617413
 9495.0| 0.585309| 0.009901| 0.000000| 0.596539| 0.575734| 0.583655
 9500.0| 0.576155| 0.019354| 0.000000| 0.596040| 0.577387| 0.555037
 9505.0| 0.599637| 0.012383| 0.000000| 0.606564| 0.584484| 0.607862
 9510.0| 0.626330| 0.027366| 0.000000| 0.623364| 0.598902| 0.656723
 9515.0| 0.624488| 0.012560| 0.000000| 0.639647| 0.619155| 0.614663
 9520.0| 0.621123| 0.037920| 0.000000| 0.648617| 0.639791| 0.574961
 9525.0| 0.622066| 0.045068| 0.000000| 0.645687| 0.653458| 0.567052
 9530.0| 0.636222| 0.016904| 0.000000| 0.635092| 0.654690| 0.618885
 9535.0| 0.629475| 0.011280| 0.000000| 0.623277| 0.643268| 0.621881
 9540.0| 0.611253| 0.015894| 0.000000| 0.616683| 0.624727| 0.592350
 9545.0| 0.595556| 0.029424| 0.000000| 0.619714| 0.606634| 0.560321
 9550.0| 0.599579| 0.025153| 0.000000| 0.628624| 0.593949| 0.576165
 9555.0| 0.570485| 0.072162| 0.000000| 0.637626| 0.586688| 0.487141
 9560.0| 0.601743| 0.032014| 0.000000| 0.640936| 0.581148| 0.583144
 9565.0| 0.588090| 0.038837| 0.000000| 0.634534| 0.573763| 0.555973
 9570.0| 0.593993| 0.026844| 0.000000| 0.621469| 0.564620| 0.595890
 9575.0| 0.590860| 0.027526| 0.000000| 0.606554| 0.557175| 0.608851
 9580.0| 0.585425| 0.025713| 0.000000| 0.594605| 0.554749| 0.606921
 9585.0| 0.574304| 0.015047| 0.000000| 0.589178| 0.557443| 0.576291
 9590.0| 0.575152| 0.012640| 0.000000| 0.588802| 0.562009| 0.574645
 9595.0| 0.571830| 0.015614| 0.000000| 0.590749| 0.564784| 0.559957
 9600.0| 0.582769| 0.014255| 0.000000| 0.592292| 0.565334| 0.590681
 9605.0| 0.580938| 0.011812| 0.000000| 0.591323| 0.567021| 0.584469
 9610.0| 0.579968| 0.007059| 0.000000| 0.588225| 0.573627| 0.578053
 9615.0| 0.586025| 0.002202| 0.000000| 0.584004| 0.585457| 0.588613
 9620.0| 0.580722| 0.016011| 0.000000| 0.579663| 0.598207| 0.564295
 9625.0| 0.585576| 0.016437| 0.000000| 0.576036| 0.605697| 0.574996
 9630.0| 0.583246| 0.017546| 0.000000| 0.573263| 0.604719| 0.571757
 9635.0| 0.579642| 0.014717| 0.000000| 0.571314| 0.597650| 0.569962
 9640.0| 0.573878| 0.013767| 0.000000| 0.570157| 0.589981| 0.561495
 9645.0| 0.578775| 0.007666| 0.000000| 0.569825| 0.585717| 0.580784
 9650.0| 0.582448| 0.010396| 0.000000| 0.570591| 0.584354| 0.592399
 9655.0| 0.570390| 0.011922| 0.000000| 0.572794| 0.581660| 0.556716
 9660.0| 0.567940| 0.012165| 0.000000| 0.576772| 0.573914| 0.553134
 9665.0| 0.562917| 0.017917| 0.000000| 0.582515| 0.561667| 0.544570
 9670.0| 0.578330| 0.023950| 0.000000| 0.588635| 0.549395| 0.596959
 9675.0| 0.573557| 0.026113| 0.000000| 0.593396| 0.541911| 0.585365
 9680.0| 0.563665| 0.026514| 0.000000| 0.595062| 0.540789| 0.555145
 9685.0| 0.573419| 0.024670| 0.000000| 0.592507| 0.543591| 0.584158
 9690.0| 0.572217| 0.020995| 0.000000| 0.587033| 0.546608| 0.583011
 9695.0| 0.574028| 0.021636| 0.000000| 0.580550| 0.548522| 0.593011
 9700.0| 0.559919| 0.012332| 0.000000| 0.574968| 0.551282| 0.553508
 9705.0| 0.570271| 0.011145| 0.000000| 0.571712| 0.557794| 0.581307
 9710.0| 0.573416| 0.006518| 0.000000| 0.570258| 0.568644| 0.581345
 9715.0| 0.578767| 0.007979| 0.000000| 0.569595| 0.580427| 0.586279
 9720.0| 0.579827| 0.009260| 0.000000| 0.568716| 0.587323| 0.583443
 9725.0| 0.565256| 0.019434| 0.000000| 0.566919| 0.584989| 0.543861
 9730.0| 0.563441| 0.010188| 0.000000| 0.564748| 0.573530| 0.552044
 9735.0| 0.560087| 0.002607| 0.000000| 0.563054| 0.557585| 0.559622
 9740.0| 0.557842| 0.011632| 0.000000| 0.562691| 0.543814| 0.567020
 9745.0| 0.546006| 0.014810| 0.000000| 0.564138| 0.537374| 0.536507
 9750.0| 0.546882| 0.016065| 0.000000| 0.566388| 0.539374| 0.534884
 9755.0| 0.555447| 0.010516| 0.000000| 0.568063| 0.546884| 0.551393
 9760.0| 0.560722| 0.006105| 0.000000| 0.567783| 0.555059| 0.559325
 9765.0| 0.557375| 0.008384| 0.000000| 0.564695| 0.559956| 0.547475
 9770.0| 0.555222| 0.008325| 0.000000| 0.560049| 0.560586| 0.545030
 9775.0| 0.560848| 0.005801| 0.000000| 0.555622| 0.559306| 0.567617
 9780.0| 0.561171| 0.007954| 0.000000| 0.553191| 0.560328| 0.569994
 9785.0| 0.561035| 0.006118| 0.000000| 0.553969| 0.566722| 0.562413
 9790.0| 0.560552| 0.015173| 0.000000| 0.556927| 0.578146| 0.546583
 9795.0| 0.567943| 0.018724| 0.000000| 0.560470| 0.590456| 0.552903
 9800.0| 0.571275| 0.022019| 0.000000| 0.563006| 0.597639| 0.553179
 9805.0| 0.574624| 0.016794| 0.000000| 0.563355| 0.595160| 0.565357
 9810.0| 0.568416| 0.011678| 0.000000| 0.561988| 0.582695| 0.560564
 9815.0| 0.558622| 0.006186| 0.000000| 0.559793| 0.564520| 0.551554
 9820.0| 0.548881| 0.007549| 0.000000| 0.557654| 0.547020| 0.541970
 9825.0| 0.563095| 0.029951| 0.000000| 0.556177| 0.535358| 0.597750
 9830.0| 0.552070| 0.018666| 0.000000| 0.554852| 0.531031| 0.570327
 9835.0| 0.547829| 0.013573| 0.000000| 0.552888| 0.531590| 0.559008
 9840.0| 0.544088| 0.009226| 0.000000| 0.549497| 0.532798| 0.549969
 9845.0| 0.540405| 0.007365| 0.000000| 0.544260| 0.531412| 0.545543
 9850.0| 0.543745| 0.019010| 0.000000| 0.538257| 0.526893| 0.566085
 9855.0| 0.534497| 0.013126| 0.000000| 0.532939| 0.521421| 0.549131
 9860.0| 0.531300| 0.012798| 0.000000| 0.529760| 0.518562| 0.545578
 9865.0| 0.544106| 0.030552| 0.000000| 0.529731| 0.521376| 0.581211
 9870.0| 0.546959| 0.025374| 0.000000| 0.532108| 0.530744| 0.578024
 9875.0| 0.549674| 0.016149| 0.000000| 0.535704| 0.544537| 0.568780
 9880.0| 0.534453| 0.025267| 0.000000| 0.539335| 0.558476| 0.505547
 9885.0| 0.548459| 0.016275| 0.000000| 0.542091| 0.568001| 0.535286
 9890.0| 0.565599| 0.018345| 0.000000| 0.544159| 0.570507| 0.582132
 9895.0| 0.550971| 0.013271| 0.000000| 0.546003| 0.566857| 0.540052
 9900.0| 0.542952| 0.019954| 0.000000| 0.548086| 0.561078| 0.519693
 9905.0| 0.554787| 0.003654| 0.000000| 0.550644| 0.558301| 0.555416
 9910.0| 0.570575| 0.022333| 0.000000| 0.553016| 0.561192| 0.597517
 9915.0| 0.561533| 0.007207| 0.000000| 0.554311| 0.569539| 0.560748
 9920.0| 0.574942| 0.018081| 0.000000| 0.553641| 0.580344| 0.590842
 9925.0| 0.560919| 0.022668| 0.000000| 0.550480| 0.588417| 0.543861
 9930.0| 0.574453| 0.023467| 0.000000| 0.545748| 0.590037| 0.587574
 9935.0| 0.554645| 0.024365| 0.000000| 0.540728| 0.584465| 0.538742
 9940.0| 0.549949| 0.019574| 0.000000| 0.536702| 0.573876| 0.539269
 9945.0| 0.548768| 0.013029| 0.000000| 0.534665| 0.562283| 0.549355
 9950.0| 0.548504| 0.011545| 0.000000| 0.534463| 0.554065| 0.556985
 9955.0| 0.547274| 0.009495| 0.000000| 0.535656| 0.552595| 0.553572
 9960.0| 0.551123| 0.010947| 0.000000| 0.537802| 0.559091| 0.556475
 9965.0| 0.558612| 0.015300| 0.000000| 0.540444| 0.571674| 0.563719
 9970.0| 0.541317| 0.042422| 0.000000| 0.543065| 0.585413| 0.495472
 9975.0| 0.575096| 0.024729| 0.000000| 0.545133| 0.593908| 0.586248
 9980.0| 0.558109| 0.028120| 0.000000| 0.546113| 0.592064| 0.536151
 9985.0| 0.552955| 0.021634| 0.000000| 0.545730| 0.578643| 0.534491
 9990.0| 0.539361| 0.019941| 0.000000| 0.544737| 0.557303| 0.516044
 9995.0| 0.545157| 0.008964| 0.000000| 0.544144| 0.536196| 0.555131
10000.0| 0.586562| 0.048038| 0.000000| 0.544959| 0.000000| 0.628164
10005.0| 0.543748| 0.004662| 0.000000| 0.547785| 0.000000| 0.539711
10010.0| 0.553784| 0.002537| 0.000000| 0.551591| 0.000000| 0.555978
10015.0| 0.564011| 0.010480| 0.000000| 0.554937| 0.000000| 0.573086
10020.0| 0.547288| 0.010503| 0.000000| 0.556383| 0.000000| 0.538194
10025.0| 0.539774| 0.017476| 0.000000| 0.554908| 0.000000| 0.524640
10030.0| 0.535645| 0.017908| 0.000000| 0.551155| 0.000000| 0.520134
10035.0| 0.564703| 0.021385| 0.000000| 0.546184| 0.000000| 0.583223
10040.0| 0.514924| 0.030176| 0.000000| 0.541057| 0.000000| 0.488790
10045.0| 0.561178| 0.028267| 0.000000| 0.536697| 0.000000| 0.585659
10050.0| 0.533370| 0.000000| 0.000000| 0.533488| 0.000000| 0.533253
10055.0| 0.571912| 0.046459| 0.000000| 0.531678| 0.000000| 0.612146
10060.0| 0.519438| 0.013942| 0.000000| 0.531514| 0.000000| 0.507362
10065.0| 0.512706| 0.023534| 0.000000| 0.533087| 0.000000| 0.492325
10070.0| 0.557566| 0.025076| 0.000000| 0.535850| 0.000000| 0.579282
10075.0| 0.502904| 0.041792| 0.000000| 0.539097| 0.000000| 0.466712
10080.0| 0.513952| 0.032533| 0.000000| 0.542126| 0.000000| 0.485777
10085.0| 0.529626| 0.016913| 0.000000| 0.544274| 0.000000| 0.514978
10090.0| 0.549053| 0.004619| 0.000000| 0.545050| 0.000000| 0.553055
10095.0| 0.545655| 0.001912| 0.000000| 0.544008| 0.000000| 0.547302
10100.0| 0.528368| 0.014239| 0.000000| 0.540701| 0.000000| 0.516034
10105.0| 0.530472| 0.005270| 0.000000| 0.535037| 0.000000| 0.525907
10110.0| 0.573466| 0.052099| 0.000000| 0.528347| 0.000000| 0.618585
10115.0| 0.567970| 0.052715| 0.000000| 0.522317| 0.000000| 0.613622
10120.0| 0.550793| 0.037135| 0.000000| 0.518634| 0.000000| 0.582952
10125.0| 0.500822| 0.020321| 0.000000| 0.518420| 0.000000| 0.483224
10130.0| 0.486488| 0.039324| 0.000000| 0.520543| 0.000000| 0.452432
10135.0| 0.539346| 0.018521| 0.000000| 0.523307| 0.000000| 0.555386
10140.0| 0.497164| 0.032161| 0.000000| 0.525017| 0.000000| 0.469312
10145.0| 0.529359| 0.005691| 0.000000| 0.524430| 0.000000| 0.534289
10150.0| 0.522186| 0.000000| 0.000000| 0.522118| 0.000000| 0.522255
10155.0| 0.521153| 0.002375| 0.000000| 0.519105| 0.000000| 0.523201
10160.0| 0.555750| 0.045418| 0.000000| 0.516417| 0.000000| 0.595084
10165.0| 0.535699| 0.024108| 0.000000| 0.514821| 0.000000| 0.556577
10170.0| 0.482903| 0.035974| 0.000000| 0.514057| 0.000000| 0.451749
10175.0| 0.484231| 0.033925| 0.000000| 0.513611| 0.000000| 0.454851
10180.0| 0.512965| 0.000000| 0.000000| 0.512965| 0.000000| 0.000000
10185.0| 0.511701| 0.000000| 0.000000| 0.511701| 0.000000| 0.000000
10190.0| 0.509779| 0.000000| 0.000000| 0.509779| 0.000000| 0.000000
10195.0| 0.507258| 0.000000| 0.000000| 0.507258| 0.000000| 0.000000
10200.0| 0.504194| 0.000000| 0.000000| 0.504194| 0.000000| 0.000000
10205.0| 0.500717| 0.000000| 0.000000| 0.500717| 0.000000| 0.000000
10210.0| 0.497243| 0.000000| 0.000000| 0.497243| 0.000000| 0.000000
10215.0| 0.494260| 0.000000| 0.000000| 0.494260| 0.000000| 0.000000
10220.0| 0.492255| 0.000000| 0.000000| 0.492255| 0.000000| 0.000000
10225.0| 0.491615| 0.000000| 0.000000| 0.491615| 0.000000| 0.000000
10230.0| 0.492324| 0.000000| 0.000000| 0.492324| 0.000000| 0.000000
10235.0| 0.494263| 0.000000| 0.000000| 0.494263| 0.000000| 0.000000
10240.0| 0.497314| 0.000000| 0.000000| 0.497314| 0.000000| 0.000000
10245.0| 0.501228| 0.000000| 0.000000| 0.501228| 0.000000| 0.000000
10250.0| 0.505231| 0.000000| 0.000000| 0.505231| 0.000000| 0.000000
10255.0| 0.508419| 0.000000| 0.000000| 0.508419| 0.000000| 0.000000
10260.0| 0.509888| 0.000000| 0.000000| 0.509888| 0.000000| 0.000000
10265.0| 0.509137| 0.000000| 0.000000| 0.509137| 0.000000| 0.000000
10270.0| 0.507285| 0.000000| 0.000000| 0.507285| 0.000000| 0.000000
10275.0| 0.505857| 0.000000| 0.000000| 0.505857| 0.000000| 0.000000
10280.0| 0.506378| 0.000000| 0.000000| 0.506378| 0.000000| 0.000000
10285.0| 0.509820| 0.000000| 0.000000| 0.509820| 0.000000| 0.000000
10290.0| 0.514959| 0.000000| 0.000000| 0.514959| 0.000000| 0.000000
10295.0| 0.520020| 0.000000| 0.000000| 0.520020| 0.000000| 0.000000
10300.0| 0.523227| 0.000000| 0.000000| 0.523227| 0.000000| 0.000000
10305.0| 0.523270| 0.000000| 0.000000| 0.523270| 0.000000| 0.000000
10310.0| 0.520705| 0.000000| 0.000000| 0.520705| 0.000000| 0.000000
10315.0| 0.516554| 0.000000| 0.000000| 0.516554| 0.000000| 0.000000
10320.0| 0.511836| 0.000000| 0.000000| 0.511836| 0.000000| 0.000000
10325.0| 0.507550| 0.000000| 0.000000| 0.507550| 0.000000| 0.000000
10330.0| 0.504605| 0.000000| 0.000000| 0.504605| 0.000000| 0.000000
10335.0| 0.503886| 0.000000| 0.000000| 0.503886| 0.000000| 0.000000
10340.0| 0.506278| 0.000000| 0.000000| 0.506278| 0.000000| 0.000000
10345.0| 0.512082| 0.000000| 0.000000| 0.512082| 0.000000| 0.000000
10350.0| 0.519252| 0.000000| 0.000000| 0.519252| 0.000000| 0.000000
10355.0| 0.525158| 0.000000| 0.000000| 0.525158| 0.000000| 0.000000
10360.0| 0.527170| 0.000000| 0.000000| 0.527170| 0.000000| 0.000000
10365.0| 0.523615| 0.000000| 0.000000| 0.523615| 0.000000| 0.000000
10370.0| 0.516652| 0.000000| 0.000000| 0.516652| 0.000000| 0.000000
10375.0| 0.509398| 0.000000| 0.000000| 0.509398| 0.000000| 0.000000
10380.0| 0.504969| 0.000000| 0.000000| 0.504969| 0.000000| 0.000000
10385.0| 0.505562| 0.000000| 0.000000| 0.505562| 0.000000| 0.000000
10390.0| 0.509689| 0.000000| 0.000000| 0.509689| 0.000000| 0.000000
10395.0| 0.514940| 0.000000| 0.000000| 0.514940| 0.000000| 0.000000
10400.0| 0.518907| 0.000000| 0.000000| 0.518907| 0.000000| 0.000000
10405.0| 0.519790| 0.000000| 0.000000| 0.519790| 0.000000| 0.000000
10410.0| 0.518224| 0.000000| 0.000000| 0.518224| 0.000000| 0.000000
10415.0| 0.515454| 0.000000| 0.000000| 0.515454| 0.000000| 0.000000
10420.0| 0.512724| 0.000000| 0.000000| 0.512724| 0.000000| 0.000000
10425.0| 0.511082| 0.000000| 0.000000| 0.511082| 0.000000| 0.000000
10430.0| 0.510793| 0.000000| 0.000000| 0.510793| 0.000000| 0.000000
10435.0| 0.511922| 0.000000| 0.000000| 0.511922| 0.000000| 0.000000
10440.0| 0.514536| 0.000000| 0.000000| 0.514536| 0.000000| 0.000000
10445.0| 0.518473| 0.000000| 0.000000| 0.518473| 0.000000| 0.000000
10450.0| 0.522641| 0.000000| 0.000000| 0.522641| 0.000000| 0.000000
10455.0| 0.525721| 0.000000| 0.000000| 0.525721| 0.000000| 0.000000
10460.0| 0.526390| 0.000000| 0.000000| 0.526390| 0.000000| 0.000000
10465.0| 0.523835| 0.000000| 0.000000| 0.523835| 0.000000| 0.000000
10470.0| 0.519272| 0.000000| 0.000000| 0.519272| 0.000000| 0.000000
10475.0| 0.514425| 0.000000| 0.000000| 0.514425| 0.000000| 0.000000
10480.0| 0.511015| 0.000000| 0.000000| 0.511015| 0.000000| 0.000000
10485.0| 0.510272| 0.000000| 0.000000| 0.510272| 0.000000| 0.000000
10490.0| 0.511443| 0.000000| 0.000000| 0.511443| 0.000000| 0.000000
10495.0| 0.513280| 0.000000| 0.000000| 0.513280| 0.000000| 0.000000
10500.0| 0.514535| 0.000000| 0.000000| 0.514535| 0.000000| 0.000000
10505.0| 0.514285| 0.000000| 0.000000| 0.514285| 0.000000| 0.000000
10510.0| 0.512902| 0.000000| 0.000000| 0.512902| 0.000000| 0.000000
10515.0| 0.511083| 0.000000| 0.000000| 0.511083| 0.000000| 0.000000
10520.0| 0.509524| 0.000000| 0.000000| 0.509524| 0.000000| 0.000000
10525.0| 0.508724| 0.000000| 0.000000| 0.508724| 0.000000| 0.000000
10530.0| 0.508394| 0.000000| 0.000000| 0.508394| 0.000000| 0.000000
10535.0| 0.508048| 0.000000| 0.000000| 0.508048| 0.000000| 0.000000
10540.0| 0.507196| 0.000000| 0.000000| 0.507196| 0.000000| 0.000000
10545.0| 0.505539| 0.000000| 0.000000| 0.505539| 0.000000| 0.000000
10550.0| 0.503509| 0.000000| 0.000000| 0.503509| 0.000000| 0.000000
10555.0| 0.501727| 0.000000| 0.000000| 0.501727| 0.000000| 0.000000
10560.0| 0.500813| 0.000000| 0.000000| 0.500813| 0.000000| 0.000000
10565.0| 0.501130| 0.000000| 0.000000| 0.501130| 0.000000| 0.000000
10570.0| 0.502028| 0.000000| 0.000000| 0.502028| 0.000000| 0.000000
10575.0| 0.502602| 0.000000| 0.000000| 0.502602| 0.000000| 0.000000
10580.0| 0.501945| 0.000000| 0.000000| 0.501945| 0.000000| 0.000000
10585.0| 0.499512| 0.000000| 0.000000| 0.499512| 0.000000| 0.000000
10590.0| 0.496198| 0.000000| 0.000000| 0.496198| 0.000000| 0.000000
10595.0| 0.493257| 0.000000| 0.000000| 0.493257| 0.000000| 0.000000
10600.0| 0.491945| 0.000000| 0.000000| 0.491945| 0.000000| 0.000000
10605.0| 0.493188| 0.000000| 0.000000| 0.493188| 0.000000| 0.000000
10610.0| 0.496592| 0.000000| 0.000000| 0.496592| 0.000000| 0.000000
10615.0| 0.501439| 0.000000| 0.000000| 0.501439| 0.000000| 0.000000
10620.0| 0.507006| 0.000000| 0.000000| 0.507006| 0.000000| 0.000000
-------------------------------------------------------------------
